video_short,video,video_id,comment_index,comment,manual_7_emotion,manual_3_sentiment,label_notes
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,6,And yet people today STILL continue to smoke!! How can anyone continue after seeing this?!?! Rest In Peace Terrie :'(,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,7,THEY'RE SELLING CHOCOLATE??,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,8,I swear ads like this really kept me from smoking,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,9,They should stop selling cigarettes,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,10,My mum smokes and I told her about this video and as I was saying about it I didn't realise that I burst into tears. This woman broke my heart and I pray for her. If my mum ever went away I wouldn't be able to cope with anything and I would always be depressed. She said she is trying to stop and I really hope she does...,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,11,She is so beautiful… you changed the world Terrie. Rest in peace,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,12,"Have you ever noticed how all the smokers turn away when this PSA comes on? Denial, is mind boggling",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,13,Holy smokes,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,14,It's sad but also creepy every time this comes on I turn my tv off,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,15,RIP Terrie. You saved thousands of lives by sharing your story. I am sure your family grieves terribly for you but they are proud of how you educated so many people about how terrible smoking is.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,16,"Terri Hall (the woman in this video) died yesterday (Monday Sept. 16, 2013). This video helped me educate my children on the dangers of smoking. Terri was only 53 years old. Thank you CDC for introducing her to us, RIP Terri.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,17,"We are so glad to hear that you have quit smoking and reached your 1 week smoke-free milestone! You should be very proud of yourself. Within 20 minutes of the last cigarette you smoked, your body already begain to heal itself, and this will continue for the long term. Keep up the good work and you will be smoke-free for good!",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,18,"See, *these* are the commercials that make teens stop smoking, not those dumb ""it's a trap"" commercials with a bunch of pop music and flashy colors. -a teen that used to smoke",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,19,"I am from India. I was smoking for many many years but somehow managed to quit. Really feeling healthy & happy. Also I can walk faster, breath easier, sleep better etc.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,20,"Not gonna lie, this one scares me.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,21,"Thank you for the positive feedback regarding the Tips From Formers Smokers campaign. We are grateful to have such courageous participants, including Terrie, who are willing to share their stories to help encourage others to quit smoking and prevent youth from ever starting.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,22,Poor Terry. She just breaks my heart. I wish there was something I could do to help her.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,23,I started smoking when I was 18 and after 10 years I was finally able to quit smoking,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,24,"After 25 yrs of smoking....I quit the very DAY I saw this commercial. I had seen every stop smoking ad, I'd participated in 2 focus groups regarding those ads. This woman....this commercial....stopped me in my tracks. It's been 3.5 yrs, THANK YOU SO MUCH!",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,25,"After a person with a laryngectomy and stoma has recovered from surgery, speaking should not be painful.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,26,"Just saw this commercial. I applaud her for being a cancer survivor, for overcoming her addiction to smoking, and for especially for making this commercial. It broke my heart to see it. Her eyes are beautiful and so is she. Truly someone to look up to-3.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,27,This is why I don't even think about smoking.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,28,Such a sweet human! Thank you for all you did Terrie! May you rest in peace ❤️,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,29,this commercial gets me every time.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,30,"This add really changed my life, was headed down a similar path but this was the kick in the pants to finally stop",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,31,This woman is an inspiration. She may have lost her battle with cancer but not before baring her soul & going naked before the world. I saw this ad only a few times before I saw the light & quit smoking. It has been almost 3 year since I quit & I have this woman to thank for that. I hope she has touched many more people with her message about smoking.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,32,"i'm 22, i've been smoking for 6 years, and it has already begun to destroy my heart and my lungs- much faster than i thought possible. i saw this commercial and the other CDC commercials and started to cry. i quit right then and there. it really can happen to anyone.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,33,What a brave woman. I'm so happy she did this commercial for everyone who has smoked or ever thinks of smoking.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,34,"sounds like she saying ""I'm Mary "" instead of Terrie.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,35,Awww Terrie!! All my love and prayers go out to you. ♡♥ shes 51 I feel so bad xoxo,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,36,"Wow, this is the most powerful and heartbreaking anti-smoking message I have ever seen. I almost started bawling at the end. My heart goes out to smokers. I do not know one who wouldn't quit if they could. That poor woman, but she is doing a great thing now.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,37,"Of course they're disturbing. I'm on the verge of tears. Seeing someone suffer like she still is wasn't exactly what i came looking for on youtube. She's beyond defeated, and it shows in her expression. I commend her perseverance and know that you're helping others, but now i'm really depressed.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,38,i always wondered who did the voice of Donald duck,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,39,It is sad to see what cancer did to Terrie. She was such a beautiful woman,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,40,"Truth is probably watch this thinking ""naw lets use outdated memes to get kids to stop smoking instead""",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,41,"Terrie, you are an inspiration to all. Thank you for your bravery and drive to help others who are or who have been in similar shoes. God Bless.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,42,"Thank you for putting this one on YouTube. This woman touches me every time i see her ads. She is courageous, and her sense of humor comes through. i really would love to meet her. Thank you for telling your story, Terri. You must have been one awesome cool young rebel, and now you inspire on a whole higher level. Peace and Love to you, sister <3.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,43,A true hero. RIP Terrie. Hopefully she saved many lives.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,44,After seeing this over and over when I pressed play I jumped lol,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,45,"One of my heroes. As someone with a lot of smokers in my family, I have to say I will never even touch tobacco in my life. 😭",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,46,"Smoke-free for 94 days and counting, that’s great news! Keep it up, we know you can continue to be smoke-free for good and improve your health. Thank you for sharing your story with us.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,47,"The people featured in the Tips From Formers Smokers campaign showed incredible courage and commitment by telling their stories, and all shared a common goal of inspiring and motivating others to take steps to quit smoking. We support them and are inspired by their example. When asked why they took part, each said that they didn’t want anyone to have to go through what they have gone through. Smoking is the leading preventable cause of death and watching these ads will motivate people to quit.",,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,48,Hats off for Terrie. This took a lot of courage and her efforts will definitely make a change in today's life.,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,49,She sounds like a motor cycle engine revving up,,,
fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5zWB4dLYChM,50,"RIP Terrie, you bravery to share your story helped inspire many smokers to finally quit. Good job.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,1,"I like how none of them is really shown as a bad person, it's just saying that mistakes can be made and accidents happen. Always pay attention to side streets you're approaching and slow down if there's a car there looking like it's going to turn out of it (or if there's a car there at all).",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,2,The actors on this commercial are worth their weight in gold...,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,3,the look on the dad's face at 0:47 is just heartbreaking... he knows there's nothing he could do,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,4,So much better than the British ones. they are so unrealistic but this one sends chills up your spine,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,5,I can Imagine hell being like this... seeing events like this from the outside.. being not able to stop the consequences.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,6,"By far the best anti-anything ad I've ever seen, so good that I remember it and watch it every now and again. It's just so real, so sad, and the ending is horrifically realistic.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,7,The regret on that fathers face :(,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,8,"Wow! This should be shown in the US, too.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,9,This is the most disturbing and most terrifying advertisement I had ever seen in my life. That is why it is very important to drive safely plus slowly in order to prevent car accidents which could lead to injuries and death.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,10,This is such a strong video,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,11,"I watched this ad years ago, got me so good I always remember this when I'm feeling a little wild with my vehicle on the street. Still recommending this ad to anyone, anytime I can.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,12,"I was sitting waiting for a light to change with a cop behind me. The light turned green and I looked both ways. I saw a truck coming, black smoke pouring out if the pipes, clearly at full throttle, not going to stop. The cop decided I wasn't paying attention and gave me a little ""toot-toot"" but it was timed perfectly with the truck passing through the intersection. Always assume the other driver is an absolute idiot, that way, you're ready when they do something stupid.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,13,“Got me boy in the beck”,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,14,if this guy decided to not go in the car he could start final destination,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,15,"Our NZ government makes amazing road safety ads, if this one impressed you than you should search for the others - including the ""Bloody Legend"" ones",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,16,"A brilliant and effective advertisement....crazy thing is that the police, doctors and paramedics see the results of such accidents regularly.....god bless these people and the work they do ...",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,17,"The light had just turned green, so the car in front of me had just started moving. I happened to look up at the rear view to see a car barreling towards me, as the light was green, so he obviously thought he could keep up his speed. I had enough time to realize he wouldn't manage to brake in time before the impact, sort of having a real life version of this for a split second. My car was totaled, but since he didn't have enough time to react, he didn't have time to swerve, lessening the potential injuries. Some time after the accident, I saw him again (recognized his vanity plate) driving with a 4 car gap at speed limit. He had certainly learned.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,18,This is relatable - how many times in life can a split second decision lead you down a track where you'd give anything to hit pause and reverse the situation but you can't.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,19,thats some big movie quality over here,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,20,New Zealand road safety ads are something else,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,21,Most powerful PSA ever made.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,22,IM CRYING THE CUT OFF IN THE ORIGINAL AD,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,23,People aren’t getting the ad. The point is that OTHER people can make mistakes (dad pulled out too early) but you can react to those mistakes better if you slowed down and weren’t speeding (the business man).,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,24,This is possibly the best road safety advert I've ever seen. First time I saw it I started to cry. And I'm from Northern Ireland where their road safety adverts are on after 9pm,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,25,"I was watching ASMR trying to go to sleep. Then this came on, bro how can I sleep now? ;(",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,26,"i remember the ""please... i've got my boy in the back"" line getting me so badly when i was a kid 😭😭😭 this ad made me cry lmao",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,27,"Fun fact: This ad was filmed on a road that led to my childhood home. It was the road where the first car pulled out. That road, if you followed it, would lead to where i lived until i was 13 and had to leave.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,28,"I'm eighteen, but I saw this all of the time on TV growing up to the point where I remembered it vividly. It unnerved the crap out of me, and now that I can legally drive myself, its terrifying to see first hand that people pulling out In front of other drivers, even if their pulling out infront of a bus or a truck, is incredibly common.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,29,Who remember this ad I do and now it's 2026,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,30,Drive safe 😭😭😭. I cried watching this ad about road safety 😭😭😭😭. Please Guy's drive safe remember that there's someone waiting for you at home if you don't have anyone remember there's someone waiting for you in future please drive safe😭😭😭😭,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,31,We Need commercials like this to return. Young drivers have forgotten how dangerous driving can be.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,32,Why is this ad/campain not shown all over the world?,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,33,You know there was a 2nd ad of this where they dont crash. They would put it in every so often to show you that more responsible driving could avoid fatal crashes.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,34,I remember seeing this on on tv all the time and it brings back memories,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,35,the memory of this video makes me slow down sometimes. good job psa making people,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,36,my drama teacher is the new Zealand actor and its so cool seeing him every day at school,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,37,"new zealand ads hit different...the tones, the voice. the everything.. you could almost take it for being real. like the guy telling his dead mate to stop looking at him..that add hits hard too",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,38,"This is the best anti anything ad I’ve seen, brilliantly done",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,39,I drive too fast on a regular basis. With my kid in the car too. This really got me thinking. Damn the makers are good to make a point.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,40,its is so haunting chilling and sad i felt like im in it,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,41,This is an incredible PSA,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,42,Still traumatized from seeing this ad as a kid,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,43,That’s a bloody good ad,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,44,I always remember watching that ad and I saw this ad on TV,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,45,"I saw this for the first time years ago, possibly on something like Clive James on TV, and it’s stayed with me ever since. Just rewatched it for the first time, and it’s just as powerful as I remembered.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,46,"No other road safety ad going to top this. Short and simple, too real",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,47,"Okay, Jesus Christ, this is amazing. It's so simple and so perfect at getting the message across.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,48,"i like the little detail on how time is trying its best to stop the cars from moving, but even time can't stop them. You can see how its struggling holding the two cars, you can even hear the cracking noises.",,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,49,This is an ad I remember. I don’t remember many ads but I do remember this one.,,,
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,50,"There is a polish version of this, filmed EGGSAACCTLLYYYY the same way, but is just a bit more emotional somehow",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,1,Never thought I'd see the day an actual insurance company would make a joke about killing someone on purpose. Bravo.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,2,"“But seriously, killing a policy holder…” 😂😂😂",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,3,The Good Ending: They're a family of assassins and he's just training them,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,4,"you know you have a good commercial when I just watched the actual advertisement, and then went to you site to watch it again. Great job!",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,5,😂 man this should’ve been save for the super bowl. It feels like a Super Bowl commercial.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,6,"This commercial is so good, that I watched it on TV, then I came to YouTube to search for it 😂🤣😂🤣, brilliant 😂. Still can't believe they actually went there 🤯🤯",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,7,"Dude I had to search this just so I could re-watch it, I honestly thought it was an SNL skit.... This is advertising at its purest form.... I love you guys just for this... Bravo!",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,8,I just read the rest of the comments. Things sure have changed with the way we feel about life.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,9,"I would expect this commercial on a ""Grand Theft Auto"" radio station.",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,10,As a father I must say this is one eff’ed up commercial.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,11,This is the only ad I will never skip.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,12,"Great job on this! I have never ever looked up a life insurance ad just because it was this hilarious. Takes guts to go there with killing the dad, but its too funny! They chose the right guy/sucker for the dad role.",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,13,Who plays Edward ?,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,14,"As an insured patriarch, I think this ad is brilliant. I think it successfully achieves the sought-after Addams Family vibe. It even has me wondering about that seemingly throwaway Socrates line and how that plays into the larger narative. Well done, Ladder.",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,15,This gotta be the funniest ad I’ve seen. First time I’m willingly watching an ad 😭,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,16,"The fact that they had to clarify it 💀 Nope, that son's got them killer eyes",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,17,I wanna give props to this company for actually making me watch the whole thing and it was worth it lol...,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,18,I haven’t seen a commercial this good in years,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,19,Best commercial I’ve seen in awhile ! I had to watch it twice!,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,20,Seen this on Hulu ad when I was watching American Horror Story I just couldn’t believe that this was actually a commercial for a life insurance company I just had to Google them and search for this awesome commercial 🤣🤣🤣 epic that they are bluntly saying if you kill somebody for their life insurance then it would be voided 😂😂 I just love this,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,21,エドワード役の男の子イケメンすぎる…🥺 なんて名前の俳優さんなんだろ？,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,22,Had to see if this was actually a real commercial. Desperation to get out front of the competition is what comes to mind when I watch this.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,23,"This is the best of its kind I’ve seen in YEARS. Amazing work, Fred and Farid, Hillary, and Casey! 👏🏻 I’ve watched it like … 5 times. Shared it. It is, indeed, so good. 👍🏻😂",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,24,The way commercials ought to be. Bravo.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,25,"LOL! Even the dog wanted him gone! I love it! But for real, no more go fund me for funeral expenses. GET LIFE INSURANCE!",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,26,This is the best commercial I’ve seen in a long time.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,27,Saw this for the first time today and thought it was HILARIOUS haha. Anyone can use a cute mascot...but being clever? that's rare.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,28,This is got to be hands-down the best commercial I've ever seen never knew about them but I'm definitely checking them out now,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,29,"i flipped off my TV with both fingers and scowled at it when this got close to the end, and then retracted it because that disclaimer completely saved it XDDDDD",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,30,Best commercials had to come here to watch again,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,31,"This was well done & thought out! Humor level on 1,000! Well done!",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,32,Just saw this with my family we were shocked!,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,33,Had to look it up - hilarious 😂🤣,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,34,My favourite ad. Best I’ve seen.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,35,This ad is genius.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,36,This ad is here but it's awesome.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,37,Next season of Forensic Files is gonna be lit,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,38,I didn’t realize Ari Aster was directing insurance ads,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,39,"Thank you, Ladder, for having the fortitude to air such morbidly funny commercials! I haven't laughed so hard from a commercial in ages! Bravo! 😂👏",,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,40,I mean this is really funny and a bit irresponsible at the same time. I really like dark humor when it's done right. This was done right. Won't ever forget the name of the company and I'm sharing it with a lot of friends. So the ad has definitely served its purpose. Even the ones who hate it won't ever forget. I wish I could read some of the complaints that some TV stations will be getting.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,41,Bought it just cause the commercial (Don’t tell my kids),,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,42,The Dog stole the commercial Westies rule….,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,43,The person or persons who thought up this commercial must of loved Alfred Hitchcock !,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,44,Now do a commercial where the husband tries to take out the wife. And see what happens.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,45,the disclaimer at the end had me dying wtf😂,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,46,Peoplenl doesn't deserve such a good ad,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,47,This commercial is awesome!🤣🤣💀,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,48,Lol just turn this into a short film this is to good,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,49,Saw this ad on Hulu and laughed so hard I had to find it to watch it again.,,,
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,50,Your team who made this commercial need a raise! Good stuff!,,,
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,1,"""911 what is your emergency?"" ""BOOM!""",,,
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,2,The countdown of death 💀,,,
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,3,"Fun fact: This isnt a real warning message. However, note 7s were known to explode spontaneously. They exploded so often that they were banned from planes",,,
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,4,Low-key could be a horror game soundtrack and it would still fit in,,,
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,5,The vibrations the phone makes gives me chills.,,,
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,6,The vibration adds a scary bass effect to the ringtone...,,,
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,7,"Not only is the vibration noise really creepy, but for some reason I can just imagine waking up to this alarm and being absolutely fucking terrified 😭😭",,,
