theme,video_short,video_id,video,comment_index,comment,source_file,manual_7_emotion,manual_3_sentiment,label_notes,annotation_source
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,80,"7 years ago today, the second trailer for ‘AVENGERS: ENDGAME’ was released.",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,81,RIP Howard Potts. We love you three thousand.,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive nostalgia or emotional appreciation,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,82,Today is the 4th year anniversary of endgame's opening night. What a masterpiece ❤,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,83,"Thor: This time i will go for the head. ""WHATEVER IT TAKES""",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,84,This is not just a movie; it is ten years of my youth.😊,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,85,The reason why Hawkeye has that haircut was because the barber turned to dust midway through,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,86,"yo, black widow and tony are the last to say whatever it takes... It was right there but we never even knew it",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,87,"""Howard, everything is gonna be alright.... Thank you, for everything you've done... For this country"" -Howard potts",youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,88,Who's after cinema con,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,89,Marvel: How can we cut production budget this year? Endgame: half of the human population is wiped out,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,90,Doesn't feel like this trailer is 1 yers old.,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,91,"They really don’t want to spoil anything, I love that!",youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,92,YouTube recommending me this after seven years…. edit:tysm guys for 17 likes I did not expect that-,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,93,Remember those days when we were hyped only for the title 😄,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,94,Thor: I like this one Thor:ANOTHER *THROWS HER TO THE FLOOR*,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,95,Tom Holland: Ill give out spoilers. *Whatever it takes.*,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,96,Why am I just NOW getting this recommended,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,97,2019: “Endgame OMG” - 2020: We are in the endgame now,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,98,Infinity War Trailer: 229M views *Thanos snap* Endgame Trailer: 124M views,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,99,Today youtube recommended this video. He is almost here💚🥶💀,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,100,After 5 years it still gives goosebumps,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,1,"If she does that where EVERYONE can see, I wonder what she does when no one is looking ( while on the clock)",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,2,"Is she wearing a manager uniform too? That's beyond stupid, it's intentionally negligent.",youtube_domain_training_comments_expanded_unlabeled.csv,anger,negative,brand-crisis criticism,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,3,I hope this video was forwarded to the local health department!,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,4,That’s your local McDonald’s store manager demanding to be paid $75k a year…,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,5,Not just any McDonald’s worker… a McDonald’s manager 😂😂😂,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,6,Time to call the McHealth inspector 😂,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,7,The worst part is it's actually one of the managers that are doing it not just a regular employee,youtube_domain_training_comments_expanded_unlabeled.csv,anger,negative,brand-crisis criticism,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,8,😆 🤣 😂 she was sacrificing the mop to the fry gods 😆 🤣 😂,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,9,"WTF, that's disgusting and disturbing 😮",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,10,Clearly Ronald McDonald ain’t the only clown that works there,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,11,"As a business owner, it still amazes me how in life it takes many talented people to grow your business, but just one idiot to damage it.",youtube_domain_training_comments_expanded_unlabeled.csv,anger,negative,brand-crisis criticism,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,12,Newsome probably nodding his head in approval 😂😂😂😂😂,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,13,The fact that no one is saying anything to her tells me they’re all nasty 🤮,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,14,"I worked at McDonald's and mopped the floor for many years. I never did this even once. There's ABSOLUTELY NO REASON TO DO THIS. You can dry the mop by squeezing and dry mopping the floor. Leave signs up for everyone walking. It will dry within 10 minutes. This is disgusting and DOWNRIGHT STUPID. You need to report them to the city immediately, that can poison the food.",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,15,She should get fired. No common sense at all.,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,16,absolutely do not hide her face. expose this person! tampering with a foodsource is a federal offense.,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,17,"That's freaking disgusting, the health department needs to shut that restaurant down",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,18,Employees just walking by like it’s a normal day though 🤢🤮,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,19,"Nah, don't hide her face she's not hiding what's she's doing!!! SMH 🤦‍♀️",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,20,"Jon Taffer just entered the Chat,”You Get the Hell outta here!” 😂",youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,21,The fact nobody else on staff is stopping her is concerning,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,22,They should rethink the entire staff at that point..,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,23,If you care about your health just cook your own food at home. You have no idea how bad some kitchens are,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,24,This is literally every McDonald's. Ive worked there. Ive seen people defile food just because someone ordering had a little attitude.,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,25,I hope someone contacted the health department. She needs to be fired and sued...unacceptable,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,26,When you're so high at work you don't know what the hell you're doing.,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,27,"reminder for everyone to stop eating mcdonalds in 2024,",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,28,“Drying lamp under foot heat lamps” ??? What?? 🤨 I swear mfs don’t proofread anymore,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,29,There's something wrong with that lady if she sees nothing wrong with doing this.,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,30,Whoever wrote the video title needs to stop coming to work high 😂,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,31,"the question isn't ""why is she drying the mop over food?"" The question is, ""WHY IS SHE DRYING THE MOP?""",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,32,I love how she doesn’t even have on gloves… and right after prob went straight to stirrin the Big Mac sauce,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,33,"abc news cant even title their video properly. ""drying lamp under food heat lamps"" are you shitting me?",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,34,Refund and leave. Never come back. It's not worth the food poisoning.,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,35,There's literally no situation you need to dry a mop that bad.,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,36,Got that mcphatty,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,37,DISGUSTING! McDonald’s should be sued to high heaven to allow this right over food!,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,38,"THAT RIGHT THERE IS A CODE VIOLATION,THAT WOULD SHUT THAT PLACE DOWN,DISGUSTING SHOW OF STUPIDITY",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,39,She needs to be fired ASAP!!,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,40,"New fear unlocked ""mop fries"" 😭",youtube_domain_training_comments_expanded_unlabeled.csv,fear,negative,fear or safety cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,41,"That’s the manager also, what the hell is she thinking? Why is she doing that?",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,42,She should be FIRED!! wtf????,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,43,"I don’t care if she’s the boss, ceo, President of McDonald’s if no one calls her out and holds her accountable to her actions that were present with her on that day and saw, then they are all guilty of hurting the public, on top of it already being artery clogging food. 😩",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,44,"I wouldn't eat there, but boss lady is killing them McDonald's pants😅😅",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,45,"Disgusting!! Not only should she be fired, but she should also never be allowed to work in an environment serving food to customers again!",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,46,McDonald’s is a health risk.,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,47,As if I needed another reason to avoid McDonalds.,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,48,"""Drying lamp"" I don't know what's worse, McDonald employee or the title typo from news media.",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,49,U CANNOT tell me that not even 1 drop of dirty mop water fell in the fries 🍟,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,50,Not only is the food killing you SMDH,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,51,This is just sick,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,52,No wonder the fries are salty😂,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,53,Hol up I'm the only one who seen this mf said drying a lamp under a heat lamps😅😅😂,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,54,"“1 McMop and 2 McBootyCheeks please, extra mcSauce while we’re at it chief”",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,55,This B needs to be fired immediately!!!,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,56,bro she's cooked,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,57,“Customer sees worker drying LAMP under food heat LAMP” I mean how much are you paying these idiots lmao,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,58,People 100% have been sick from that. that a place needs to be shut down,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,59,As a former McDonald's employee this is EXACTLY why I resigned after only eleven months,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,60,"""drying lamp under food heat lamps"" so... she had a damp lamp?",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,61,"There are SO many more WORSE things that go on in those places. People hate their jobs, their lives and customers pay",youtube_domain_training_comments_expanded_unlabeled.csv,anger,negative,brand-crisis criticism,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,62,Telling you I don’t trust people to do their jobs like back in the ole days 💯 common sense is going extinct!,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,63,You’ve gyattt to be kidding me,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,64,Sometimes you get to see how dumb some people really are,youtube_domain_training_comments_expanded_unlabeled.csv,anger,negative,brand-crisis criticism,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,65,That is SO DISGUSTING....And you have to know that that mop is being used IN THE BATHROOMS.,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,66,The title of this video almost gave me a stroke,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,67,I hope this manager got fired soon as corporate seen this video,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,68,I guess no one is going to acknowledge the fact that they have a dump truck parked in the kitchen??,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,69,She needs to be fired immediately wtf? How can someone be so stupid?,youtube_domain_training_comments_expanded_unlabeled.csv,anger,negative,brand-crisis criticism,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,70,Major health code violations! This place should be closed,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,71,"That ain't a mop, it's a dump truck 🎂",youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,72,"“Drying lamp under food, heat lamp” y’all editors are getting lazy😭😭😩",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,73,Why doesn't anybody stop her...I wish people can call people out for wrong doing...such a health hazard. Yes what does she do when no one is watching,youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,74,And they still keep raising prices?,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,75,That's how the feed you 😂lol,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,76,No one talking about the f'd up title?? 😂😂😂,youtube_domain_training_comments_expanded_unlabeled.csv,joy,positive,positive appreciation or humor cue,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,77,"Hope she's fired, this isn't the 1st time, it's her 1st time getting caught, that's why I don't eat fast food",youtube_domain_training_comments_expanded_unlabeled.csv,disgust,negative,brand-crisis hygiene or safety concern,assistant_assisted_review
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,78,Nah don't blur the face,youtube_domain_training_comments_expanded_unlabeled.csv,neutral,neutral,no dominant affective cue,assistant_assisted_review
