video_short,video,video_id,comment_index,comment,manual_7_emotion,manual_3_sentiment,label_notes
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,31,It’s crazy I’ve watch this man my whole life,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,32,These went from “damn look at that” to “it really does look like our refrigerator”,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,33,You put a Honda generator in the back of the truck so you charge as you drive.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,34,"Much respect for Scotty Kilmer from Panama, Central America.",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,35,"Once you've bought one of these you're stuck with it, you can't resell it because no one wants to buy it.",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,36,"I’d be so embarrassed to have one of those in my driveway, under any circumstances. You really took one for the team to make this video. Lol",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,37,The Cybertruck is the perfect representation of what the world sees as the U.S. now. Just plain unhinged stupidity! The other kids on the school ground can see it and just steer clear of it. 😂😂😂👍🏽,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,38,I think I picked up slight contempt for the cybertruck from Scotty,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,39,"Design inspired by the 1980 arcade game ""Battlezone""",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,40,This is GOLD!!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,41,I live in Los Angeles. Those metal shoe boxes are everywhere!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,42,Scotty reviewing a Cyberkuck! Life is complete. Thank you!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,43,"Scotty ROCKS! He's incredibly knowledgeable, entertaining as hell and so funny.",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,44,I've seen trash cans more aesthetic (and maybe useful) than this thing,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,45,It looks like a refrigerator with wheels.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,46,Scotty I missed you man!! Glad to see you are doing good!!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,47,We ALL know the exterious is fugly. Now we know the interior is FUGLY-ER!!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,48,"for 100 grand people could have gotten a lexus LC500 with the big 5.0 V8, emotional design, and an interior far above its price point with toyota build quality/reliability. but instead they got a driving Whirlpool fridge stuck together with glue. yuppies never cease to amaze with their genius financial decisions",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,49,Love your humor man,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,50,"The people who buy this piece of sheet metal, must be sniffing the glue Elon uses to keep that thing together.",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,1,December 2023 and still watching this. The best EVER.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,2,3 years of watching that damn video and It still gives me chills.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,3,It's 2024 and I am still returning to this gem. Still inspirational.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,4,"""When the race is on, all bets are off.""",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,5,Still watching this and feel goosebumps,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,6,Math Teacher: You failed this test today...what do you have to say for yourself? Student: This isn't a math test! The results don't always add up!,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,7,Dude I swear explosions in the sky have always made songs where they can be played at anytime when you just lost a big game or when your warming up for it and I cried my ass off in Friday night lights,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,8,Who is here in 2025?,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,9,Should’ve ended with tiger woods 2005 chip in but it was a great commercial lol,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,10,"almost happened with QPR and Man city, hahaha",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,11,My cat watched this video and now he's a Bengal Tiger,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,12,I showed this video to my fish...... He is a shark now,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,13,been watching this for 12 years...amazing every time,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,14,"My dad used to show me this before my football games when I was 7, look at me now in 2022 using this for motivation. Damn life really is beautiful",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,15,This one in particular is truly timeless.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,16,"This isn't a Nike ad, it's the voiceover from a Versus ad over Nike footage. And the original creator of this video had it removed a few months back. He's who you should be thanking.",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,17,2016 NBA Finals in a nutshell,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,18,As soon as USA men’s hockey won gold I sat on my couch and this popped in my head instantly. God bless USA!,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,19,"2016, still getting chills watching this.",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,20,"I converted this into an MP3 for my ipod and have it halfway through my running playlist. When he starts talking i know the words off by heart, and it makes me feel regenerated, like I only just left home and have a full tank again to finish with. You should try it :)",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,21,this helped me get a shoulder press pr yesterday! i never thought id love a commercial.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,22,"I watched this for 4 years straight in high school. 4 years straight till our last state meet. We had the goal and we had the talent to win senior year. We came up short. We got 6th. As a kid you can only feel like that was life biggest failure. To all you young kids out there, sport is just a smaller version of the game of life. You’re going to through things and are going to have to dig deep farther then you’ve ever had to. I’ve come so far as a human since high school and that was built off of never yelling uncle no matter how tired, pissed, or sad I’ve been. Finding it within yourself to keep going. You know what? You’re going to surprise yourself how far you can truly go",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,23,Come back here every day I feel down,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,24,I wish the showed more sports scenes of underdogs,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,25,1:36 Prefontaine... epic!,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,26,Nike sure felt like picking on USC for this advertisement.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,27,i can't think of a better advert than this,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,28,Coach played this before we faced the #1 team in the state. The whole team got hyped and goosebumps...we lost 35-14...,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,29,Been watching this since high school! Still hits!,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,30,This is the nicest sentence Rawls ever said,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,31,"""Why do I like sports?"" they ask. Well here's the answer.",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,32,"This video still brings me chills when he says ""we've got ourselves a game""",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,33,I found this on 2021. Changed my life and now I'm listening to this again to elevate. We've got ourselves a game!,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,34,2021 crew checking in. Still gets me.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,35,"""Ah, hey, sorry to interrupt Coach, but Evolution is any change across successive generations in the heritable characteristics of biological populations, I think you're thinking of Natural Selection which is one of the processes that can cause Evolution, and in that case it's not necessarily the ""strongest"" that survive... but, anyway, you're doing great, keep going, you were saying something about asses being kicked?""",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,36,"Back. Been watching this for 10 years, you'll find my comments here! Another exam coming up, = another month of watching this every now and then.",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,37,Best commercial ever,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,38,2021 and still coming back to this beauty.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,39,After 10 years still watching it,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,40,This isn't a Nike commercial; it's a Versus commercial.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,41,Found it after over 10 years of looking!!! Glad to be back,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,42,first breath after coma is a great song. this ad doesn't do it justice.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,43,2025?,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,44,its da 7 kids in ballet dat never learned to do a real sport,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,45,Nike Ads actually make me want to play sports.,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,46,It's been 3 years since I first saw this and I still get goosebumps everytime...,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,47,10 years ago I qualified for the biggest swim meet our little club team had been to. I’m 15 years old and was beyond nervous about my one race I qualified for. My dad sent this to me to show that I belong at that elite level of swimming regardless of how daunting the competition was. This video hold a VERY special place in my heart and it still give me chills,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,48,"i showed this to my iguana, hes godzilla now",,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,49,The writer behind this commercial must hate sabermetrics,,,
brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,ijTwZNUBhcI,50,I like listening to these Nike commercials before a game and while I work out. Very motivating and inspirational,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,1,This is THE strongest argument I've ever seen for never touching this brand.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,2,The most profitable commercial in Pepsi's history.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,3,real magic is when you hire an actual artist with a soul,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,4,"Really... you couldn't pay a few people to animate this and put a bit of soul and passion into it. The original ad had that Christmas magic. Now, the magic... just like your childhood is gone, leaving emptiness and coldness behind.",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,5,"This is so dystopian. A massive corporation making an ai commercial to sell their sugar water, generating wild animals being excited while real ecosystems dwindle due to the water usage and real artists are stripped of their dignity",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,6,Remember when they paid real animators to make commercials with heart. Now it's soulless AI.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,7,"Nothing says christmas quite like ""dad got fired because AI replaced him to do animation.""",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,8,What in the world was a sloth doing there smack dab in the middle? lol. They typically live in tropical warm climates. lololol,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,9,I really miss pre-AI internet,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,10,We must thank Cocacola for leaving the comments open,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,11,Sloths always bring out that holiday feel.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,12,Who else is here after the new Pepsi commercial?,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,13,"The unintended irony of using ""Real Magic"" as the tagline is hilarious",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,14,All these decades trying to cure my coke addiction. This did it in 60 seconds.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,15,My favorite part is how the animals can't seem to decide if they want to imitate real life or a cartoon.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,16,"They had the audacity to say ""Real"" Magic 💀💀💀🙏",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,17,"just because you can, doesn’t mean you should",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,18,one of the richest corporations on the planet using AI should upset everyone,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,19,I’ve never wanted a Pepsi so badly in my entire life.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,20,Bro Pepsi made the right choice stealing the bear mascot,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,21,"A yes, my favorite arctic animal. The sloth.",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,22,I love the fact that Pepsi can do literally nothing and still make a profit on christmas,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,23,"""so what axle configuration should we use for our trucks?"" - ""yes""",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,24,"Thanks to this commercial, people will finally drink something healthy for Christmas",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,25,This is the best anti coca-cola ad I’ve ever seen 🤣,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,26,"The company that made Santa's suit red, now's made Santa completely soulless.",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,27,"Coca-cola- “ChatGPT create the 2025 Christmas coca-cola advert with animals ChatGPT- “can you specify the type of animals” Coca-cola- “I couldn’t care less, any”",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,28,So this is why ram is so expensive😭,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,29,"“Eh boss, the people in this ad.. just don’t look right using this AI, what should we do?” “Replace everyone with animals! Don’t show any humans up close”",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,30,The best ad I've ever seen for Pepsi.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,31,0:41 “It’s always a real thing.” LOL,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,32,"I'm guessing their intention was to make all the animals look cute, but god damn did the AI screw up. Especially with that sloth. Aside from looking completely out of place, the robotic head turn and those soulless eyes make it look like, what I would imagine, someone's creepypasta creation",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,33,"pepsi, you have the huge opportunity to roast the shit out of coca cola right now",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,34,Nothing quite brings holiday cheer like replacing employees with AI slop.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,35,This feels like a Facebook mum post,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,36,Man. This is something that would play in cyberpunk 2077,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,37,HOW MANY TIMES ARE WE GONNA HAVE TO TEACH YOU THIS LESSON OLD MAN?,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,38,"The sad thing is that even the plot of the commercial was limited by Al. It's obvious they started with ""What's the easiest way to hide the limitations of the tech?"" Instead of ""what would make a memorable Christmas commercial?"" And were forced to constantly change animals and locations because if they stuck with the iconic polar bears, there's no way the design model would stay anywhere close enough to keep even the general public from picking up on it. This is how creativity dies. We're in the darkest timeline, aren't we?",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,39,Reading these negative comments against AI makes me realize there is still hope for humanity,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,40,"now i can steal this ad and upload it on my own channel, even if it isn’t christmas",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,41,Greatest Pepsi advert ever.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,42,10k coca-cola employees were forced to like this video,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,43,"""They really liked last year's commercials, so let's copy and paste that prompt again and call it a holiday.""",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,44,'real magic' is crazy 😭🙏,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,45,I’ve seen more soul in a Windows XP screensaver,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,46,Nothing says “holiday spirit” like laying off your whole graphic arts department in the name of “moving forward and pushing the envelope”!,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,47,A company worth billions with a slop ad like this gets bodied by a french supermarket’s ad,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,48,"With the recent news of AI content not being eligible for copyright protection, it would be a hilarious power-move for Pepsi to just take this commercial and just slap the Pepsi logo over the Coke logo when it appears.",,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,49,Keep in mind that it's a small company. It can't afford to pay real people.,,,
food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,Yy6fByUmPuE,50,So… anybody feel like a Pepsi?,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,1,why does he sound like he completely dies and becomes depressed at the end,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,2,"For me, it's the McChicken. The best fast food sandwich. I even ask for extra McChicken sauce packets and the staff is so friendly and more than willing to oblige. One time I asked for McChicken sauce packets and they gave me three. I said, ""Wow, three for free!"" and the nice friendly McDonald's worker laughed and said, ""I'm going to call you 3-for-free!"". Now the staff greets me with ""hey it's 3-for-free!"" and ALWAYS give me three packets. It's such a fun and cool atmosphere at my local McDonald's restaurant, I go there at least 3 times a week for lunch and a large iced coffee with milk instead of cream, 1-2 times for breakfast on the weekend, and maybe once for dinner when I'm in a rush but want a great meal that is affordable, fast, and can match my daily nutritional needs. I even dip my fries in McChicken sauce, it's delicious! What a great restaurant.",,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,3,I wish they would bring back the 80s style McDonald's ads with all those characters,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,4,Bro is zesty 😂,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,5,This sounds like freedom 🦅,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,6,the big backs be rubbing their hands rn,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,7,the guy on nat geo 😂,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,8,0:13 That theme song is funny,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,9,Is no one gonna talk about how the barabubapu just sounds lame,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,10,Can we get a wholesome anime commercial too? That would be awesome!,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,11,Thats really good since a start with fod service dashs.,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,12,I love this ad,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,13,mmmmmm i'd love to see a mcdonalds ad even when i'm not signed in to my account,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,14,It's those of us still waiting for ya'll to bring back beef tallow.,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,15,The narrator is the guy who played the first Hannibal Lector in the manhunter. Eat that lol,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,16,I can't believe the price of this just went up again. I'm taking my cash to BK!,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,17,"Oh mcdonald's,how I miss you.I am in a country witch doesn't have mcdonald's😢.",,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,18,"Ba da ba ba ba, I'm lovin' it!",,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,19,I want to make World Famous Fries.,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,20,Now I want some..,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,21,😋 🍟 Fries! 🍟 😋,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,22,McDonalds is so good I get their happy meal,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,23,Get that paycheck BABYYY!.🎉,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,24,Make the grimace cookie,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,25,"bro stop making us fat ""Bro, please stop making us gain weight."" 🤰🤰🤰",,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,26,Fries 🍟🍟🍟,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,27,McDonald's needs a new slogan. I'm Lovin' It! has been around for 22 years. McDonalds: Smiles Served Daily,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,28,Cool,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,29,I love mc donalds,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,30,Wilfred Mountain,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,31,❤,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,32,Can anyone tell me that bg music?,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,33,I like it,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,34,Can you make a commercial they own onion rings in starting October 18 2024 in USA and Alaskan McDonald’s too.,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,35,Rap cowbell warriors at 150% speed I’m begging you plss,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,36,🍕,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,37,Jet ski❤,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,38,Berniece Crossing,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,39,Treutel Bridge,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,40,I feel I've been waiting for years for this ad campaign to end because I hate the Bada-da-da-dumb at the end so much.,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,41,103 Effertz Road,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,42,Do you still got the grimace shake? McDonald’s😢 pleased you got it tell me McDonald’s please I said please please,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,43,Naw man 😂,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,44,mija u own,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,45,😍😍😍,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,46,1773 Steuber Drives,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,47,I've never eaten better fries.,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,48,"i want mac tonight back, what is this",,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,49,Thx to the potatoman Jonas Alströmmer😊,,,
fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,79phlhutGLg,50,i just want ads of fries. No more others.,,,
beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,JNYjRmNCu9o,1,namiss ko yung mga ganitong commecial ng DOVE. kahit di ako babae...grabeh yung message nakaka uplift! wow.,,,
beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,JNYjRmNCu9o,2,"Thank you so much, Dove, for letting me be a part of your campaign! - Patricia",,,
