video,video_short,comment_index,comment,manual_7_emotion,manual_3_sentiment,pretrained_7_emotion,finetuned_7_emotion,sentiment_pipeline_3,pretrained_7_match,finetuned_7_match,sentiment_3_match,domain_adapted_7_emotion,domain_adapted_7_match,previous_manual_7_emotion,previous_manual_3_sentiment,manual_label_changed,manual_review_note,manual_review_source,pretrained_7_score,finetuned_7_score,domain_adapted_7_score,samlowe_roberta_7_emotion,samlowe_roberta_7_score,samlowe_roberta_7_match,jhartmann_roberta_large_7_emotion,jhartmann_roberta_large_7_score,jhartmann_roberta_large_7_match,sentiment_pipeline_3_score,samlowe_roberta_adapted_7_emotion,samlowe_roberta_adapted_7_score,samlowe_roberta_adapted_7_match,jhartmann_distilroberta_adapted_7_emotion,jhartmann_distilroberta_adapted_7_score,jhartmann_distilroberta_adapted_7_match,lxyuan_sentiment_3,lxyuan_sentiment_3_score,lxyuan_sentiment_3_match,bertweet_sentiment_3,bertweet_sentiment_3_score,bertweet_sentiment_3_match
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,49,Just another bad in the country,sadness,negative,disgust,neutral,negative,No,No,Yes,anger,No,anger,negative,Yes,resigned negative comment about the country,assistant_manual_review_2026-05-27,0.8368,0.6869,0.8426,sadness,0.5086,Yes,disgust,0.7703,No,0.907,anger,0.988,No,anger,0.9194,No,negative,0.9313,Yes,neg,0.9775,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,50,"Un charlot, ridiculisé par l'iran.",anger,negative,disgust,neutral,neutral,No,No,No,neutral,No,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5971,0.9888,0.8948,neutral,0.9523,No,disgust,0.7169,No,0.5797,neutral,0.9812,No,neutral,0.749,No,negative,0.8661,Yes,neu,0.7889,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,1,"You board as a doctor, you leave as a patient. -*United Airlines*",anger,negative,neutral,neutral,neutral,No,No,No,anger,Yes,,,,"The comment criticizes United Airlines by implying that boarding as a doctor leads to becoming a patient, referencing a negative incident, conveying anger.",deepseek_v4pro_ai_labeling,0.8507,0.9926,0.8836,neutral,0.966,No,neutral,0.8742,No,0.9111,anger,0.905,Yes,anger,0.2796,Yes,positive,0.4573,No,neutral,0.9064,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,2,"United Airlines ""We dont beat our competitors, but we do beat our customers""",anger,negative,neutral,neutral,neutral,No,No,No,anger,Yes,,,,"The comment uses sarcasm to criticize United Airlines for mistreating customers, expressing anger and frustration.",deepseek_v4pro_ai_labeling,0.9104,0.9866,0.8692,neutral,0.8738,No,anger,0.3991,Yes,0.4719,anger,0.9526,Yes,anger,0.3818,Yes,negative,0.4699,Yes,positive,0.6525,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,3,"United Airlines - ""Our prices are unbeatable but our passengers are not...""",sadness,negative,neutral,neutral,negative,No,No,Yes,anger,No,,,,"The comment uses dark humor to criticize United Airlines for poor treatment of passengers, implying they are 'beaten' or mistreated, which conveys sadness and negativity.",deepseek_v4pro_ai_labeling,0.4078,0.9897,0.3968,neutral,0.9392,No,neutral,0.3445,No,0.5535,anger,0.9147,No,anger,0.569,No,negative,0.4004,Yes,negative,0.817,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,4,United didn’t even apologize for the man being dragged. They just apologized for being overbooked.,anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment criticizes United Airlines for not apologizing for the man being dragged, only for being overbooked, indicating anger and negative sentiment.",deepseek_v4pro_ai_labeling,0.5482,0.9419,0.8954,sadness,0.4844,No,neutral,0.4131,No,0.7296,anger,0.9646,Yes,anger,0.8803,Yes,negative,0.5733,Yes,negative,0.8185,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,5,"“You’re not at fault, time for an assault” - United",anger,negative,anger,neutral,negative,Yes,No,Yes,anger,Yes,,,,"The comment quotes a line that suggests aggression and blame, implying anger and negative sentiment.",deepseek_v4pro_ai_labeling,0.4396,0.9805,0.7962,neutral,0.7463,No,fear,0.4622,No,0.8528,anger,0.9684,Yes,anger,0.8034,Yes,positive,0.5547,No,neutral,0.8999,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,6,"""Not Enough Seating, Time For A Beating""",anger,negative,sadness,neutral,neutral,No,No,No,anger,Yes,,,,"The comment uses aggressive language ('beating') and expresses frustration about seating, indicating anger.",deepseek_v4pro_ai_labeling,0.6918,0.9849,0.9177,neutral,0.8985,No,sadness,0.6476,No,0.4773,anger,0.8488,Yes,sadness,0.7765,No,positive,0.4298,No,negative,0.9435,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,7,"""Refused to leave voluntarily"" Yeah, that's not how that works.",anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment expresses frustration and disagreement with the phrase 'refused to leave voluntarily', implying a negative view of the situation.",deepseek_v4pro_ai_labeling,0.5263,0.9632,0.4952,disgust,0.765,No,anger,0.4824,Yes,0.7693,neutral,0.9074,No,neutral,0.5092,No,negative,0.4197,Yes,negative,0.9656,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,8,This is one of the few times when a Karen was needed...,joy,positive,neutral,neutral,neutral,No,No,No,sadness,No,,,,"The comment expresses amusement and approval, using humor to suggest that the situation warranted a 'Karen' intervention.",deepseek_v4pro_ai_labeling,0.8304,0.9897,0.7571,neutral,0.9425,No,neutral,0.7929,No,0.5603,neutral,0.9611,No,neutral,0.7485,No,negative,0.4025,No,neutral,0.9679,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,9,United is putting the hospital in hospitality,anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment uses wordplay to criticize United Airlines, implying their hospitality is harmful like a hospital, expressing anger or frustration.",deepseek_v4pro_ai_labeling,0.9083,0.994,0.7958,neutral,0.9509,No,neutral,0.8399,No,0.5395,neutral,0.9212,No,anger,0.8072,Yes,positive,0.5407,No,neutral,0.798,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,10,Comes as doctor Leaves as patient,surprise,negative,neutral,neutral,neutral,No,No,No,neutral,No,,,,"The comment suggests a negative outcome (becoming a patient after being a doctor), implying irony or unexpected turn of events.",deepseek_v4pro_ai_labeling,0.7496,0.9961,0.5737,neutral,0.9605,No,neutral,0.8941,No,0.8973,neutral,0.9438,No,neutral,0.6752,No,positive,0.4502,No,neutral,0.9591,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,11,United Airlines- This won't happen again Me- Yeah because now all your flights are heavily underbooked,neutral,negative,sadness,neutral,negative,No,Yes,Yes,neutral,Yes,,,,"The comment uses sarcasm to criticize United Airlines, implying that their flights are underbooked due to poor service, conveying a negative sentiment.",deepseek_v4pro_ai_labeling,0.5805,0.9872,0.5979,neutral,0.6965,Yes,anger,0.332,No,0.7603,anger,0.9673,No,anger,0.705,No,neutral,0.3839,No,negative,0.9723,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,12,“When in doubt beat the passenger out”-United Airlines,anger,negative,fear,neutral,negative,No,No,Yes,joy,No,,,,"The comment references a controversial incident where a passenger was forcibly removed from a United Airlines flight, using dark humor to criticize the airline's actions, conveying anger and negative sentiment.",deepseek_v4pro_ai_labeling,0.9663,0.9897,0.3383,neutral,0.9592,No,fear,0.5408,No,0.5326,neutral,0.9635,No,fear,0.432,No,negative,0.5037,Yes,neutral,0.6746,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,13,Thank god for smartphones now days. Everything gets recorded.,joy,positive,surprise,neutral,positive,No,No,Yes,joy,Yes,,,,"Expresses gratitude and relief that smartphones record events, implying a positive outcome.",deepseek_v4pro_ai_labeling,0.6963,0.8434,0.8242,joy,0.4008,Yes,joy,0.5729,Yes,0.7599,joy,0.9411,Yes,joy,0.8539,Yes,positive,0.9537,Yes,positive,0.9522,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,14,Hope this company flies straight in the trash,anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment expresses a strong desire for the company to fail, indicating anger and negative sentiment.",deepseek_v4pro_ai_labeling,0.9031,0.9841,0.9031,joy,0.8076,No,neutral,0.557,No,0.9261,anger,0.9275,Yes,anger,0.9369,Yes,positive,0.5835,No,negative,0.9795,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,15,"In my many years as an airlines station manager at 43 different airports around the world, I had to deal with overbooked flights many times when not enough passengers were giving up their seat voluntarily. I NEVER had to resort to anything like this and cannot even imagine making such a decision, causing such a circus and putting my employer in this situation. I was ALWAYS, and I mean ALWAYS, successful in finding the right passenger(s) discreetly and without ""drama"" to relinquish their seat for an agreeable compensation, usually within 10 minutes and without anyone else in the cabin being aware of the situation, but I worked for airlines that trained their people very well and had very high standards. There is absolutely no excuse for this.",anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment expresses strong disapproval and frustration about the airline's handling of overbooking, using emphatic language and criticism.",deepseek_v4pro_ai_labeling,0.4985,0.987,0.8869,neutral,0.4379,No,neutral,0.3897,No,0.665,anger,0.9298,Yes,anger,0.9329,Yes,negative,0.5152,Yes,negative,0.8295,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,16,"""Sorry passengers but we seem to have overbooked the flight, do we have any volunteers who would like to re-book?......No......ok....execute order 66"".",joy,positive,sadness,sadness,negative,No,No,No,neutral,No,,,,"The comment humorously references Star Wars' Order 66 to mock airline overbooking, using irony and dark humor to create amusement.",deepseek_v4pro_ai_labeling,0.8624,0.6958,0.4635,sadness,0.6209,No,sadness,0.4579,No,0.7803,anger,0.8268,No,sadness,0.288,No,negative,0.5263,No,negative,0.918,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,17,bruh shoulda given the officer a pepsi woulda prevented all of this,neutral,neutral,neutral,neutral,negative,Yes,Yes,No,anger,No,,,,"The comment is a sarcastic remark about a situation, lacking strong emotional expression.",deepseek_v4pro_ai_labeling,0.3727,0.9911,0.6094,neutral,0.9103,Yes,neutral,0.4601,Yes,0.871,neutral,0.9223,Yes,neutral,0.3968,Yes,negative,0.6776,No,negative,0.6263,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,18,united airlines flight or fight we decide,anger,negative,neutral,neutral,neutral,No,No,No,anger,Yes,,,,"The comment plays on 'flight or fight' response, implying a confrontational or threatening situation with United Airlines, suggesting anger or frustration.",deepseek_v4pro_ai_labeling,0.7619,0.9905,0.6599,neutral,0.8421,No,anger,0.6326,Yes,0.7638,neutral,0.951,No,neutral,0.5955,No,positive,0.6077,No,negative,0.7923,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,19,"""We apologize for the overbook situation"" So, not even for how the passenger was handled?",anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment expresses frustration and criticism towards the apology, implying it fails to address the real issue of passenger mistreatment.",deepseek_v4pro_ai_labeling,0.3328,0.78,0.8951,sadness,0.712,No,sadness,0.3389,No,0.792,anger,0.9133,Yes,anger,0.6303,Yes,negative,0.6493,Yes,negative,0.8555,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,20,"“After our team looked for volunteers, one customer refused to leave the aircraft voluntarily” *come again?*",surprise,negative,anger,neutral,negative,No,No,Yes,surprise,Yes,,,,"The comment expresses disbelief and shock at the airline's statement, with a sarcastic tone questioning the logic.",deepseek_v4pro_ai_labeling,0.6254,0.988,0.9318,neutral,0.8704,No,anger,0.586,No,0.7446,surprise,0.9435,Yes,surprise,0.7845,Yes,negative,0.4197,Yes,negative,0.7427,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,21,Overbooking should not be legal,anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"Expresses strong disapproval of a practice, indicating anger.",deepseek_v4pro_ai_labeling,0.54,0.9721,0.9099,disgust,0.6234,No,neutral,0.588,No,0.8326,neutral,0.9322,No,anger,0.537,Yes,negative,0.5208,Yes,negative,0.9584,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,22,He came as a doctor and left as a patient 😓😫,sadness,negative,disgust,neutral,negative,No,No,Yes,sadness,Yes,,,,"The comment expresses disappointment and sympathy, with emojis indicating sadness and frustration.",deepseek_v4pro_ai_labeling,0.4711,0.9948,0.6542,neutral,0.4588,No,anger,0.2814,No,0.5648,sadness,0.8747,Yes,joy,0.4852,No,positive,0.3668,No,neutral,0.9704,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,23,If the economy class was overbooked then they should've upgraded the 4 extra passengers to the first or business class. This is totally unacceptable.,anger,negative,anger,neutral,negative,Yes,No,Yes,anger,Yes,,,,"Expresses strong disapproval and frustration about the situation, calling it 'totally unacceptable'.",deepseek_v4pro_ai_labeling,0.428,0.5593,0.9666,disgust,0.8262,No,neutral,0.7728,No,0.8535,anger,0.9548,Yes,anger,0.9567,Yes,negative,0.5851,Yes,negative,0.9667,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,24,"United airlines “We’re not good at beating our competitors, but we sure are good at beating our customers!”",anger,negative,neutral,neutral,neutral,No,No,No,anger,Yes,,,,"The comment uses sarcasm to criticize United Airlines for mistreating customers, expressing anger and frustration.",deepseek_v4pro_ai_labeling,0.3598,0.9881,0.8349,neutral,0.4853,No,neutral,0.5425,No,0.3769,anger,0.9013,Yes,joy,0.768,No,negative,0.5018,Yes,positive,0.6185,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,25,Imagine if the plane crashes and he is the only one escaped.....,fear,negative,neutral,neutral,neutral,No,No,No,sadness,No,,,,"The comment imagines a plane crash scenario, evoking fear and a negative sentiment.",deepseek_v4pro_ai_labeling,0.3399,0.9772,0.4245,neutral,0.9073,No,surprise,0.5731,No,0.5028,fear,0.9762,Yes,fear,0.4952,Yes,negative,0.5753,Yes,neutral,0.5674,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,26,"""our team looked for volunteers"" didnt seem like he volunteered😂",joy,positive,neutral,neutral,neutral,No,No,No,surprise,No,,,,"The comment uses a laughing emoji and mocks the situation playfully, indicating amusement.",deepseek_v4pro_ai_labeling,0.5546,0.9908,0.7044,neutral,0.3247,No,neutral,0.4553,No,0.6294,surprise,0.8734,No,joy,0.5279,Yes,negative,0.3836,No,neutral,0.5092,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,27,"United we stand, United we fall, United we drag passengers off planes",anger,negative,neutral,neutral,neutral,No,No,No,anger,Yes,,,,"The comment uses sarcasm to criticize United Airlines' controversial incident of dragging a passenger off a plane, expressing anger and disapproval.",deepseek_v4pro_ai_labeling,0.9097,0.9763,0.8709,neutral,0.9621,No,neutral,0.5072,No,0.6507,anger,0.9639,Yes,anger,0.5431,Yes,negative,0.5065,Yes,neutral,0.8309,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,28,"United: Please get off the plane, we are overbooked. Doctor: No. United: So you have chosen death.",anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment uses dark humor to criticize United Airlines' handling of an overbooking incident, expressing anger and frustration.",deepseek_v4pro_ai_labeling,0.6302,0.8854,0.5204,neutral,0.8696,No,neutral,0.399,No,0.7059,anger,0.9423,Yes,fear,0.6321,No,negative,0.5716,Yes,negative,0.9648,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,29,United Airline's new motto 'There's not enough seating?We'll give a passenger or two a beating!',anger,negative,anger,neutral,negative,Yes,No,Yes,anger,Yes,,,,"The comment uses sarcasm to criticize United Airlines, expressing anger about a violent incident.",deepseek_v4pro_ai_labeling,0.8114,0.9851,0.9642,neutral,0.887,No,anger,0.6074,Yes,0.8735,anger,0.9644,Yes,anger,0.7919,Yes,negative,0.5722,Yes,negative,0.5905,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,30,I like how they made a mistake yet he suffers from it. there should be a petition to do something about it.,anger,negative,joy,neutral,negative,No,No,Yes,anger,Yes,,,,"Expresses frustration about an unfair situation and calls for action, indicating anger.",deepseek_v4pro_ai_labeling,0.4968,0.9936,0.8997,joy,0.5849,No,disgust,0.3091,No,0.7367,anger,0.8688,Yes,neutral,0.4538,No,negative,0.7313,Yes,negative,0.8838,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,31,*At a job interview* Interviewer: How tough are you? Me: I was on a United Airlines plane before. Interviewer: Say no more.,joy,positive,fear,neutral,neutral,No,No,No,sadness,No,,,,"The comment uses humor and sarcasm to reference a negative experience with United Airlines, but the tone is lighthearted and amusing, conveying joy.",deepseek_v4pro_ai_labeling,0.8016,0.5792,0.512,neutral,0.909,No,fear,0.871,No,0.8209,surprise,0.8311,No,fear,0.7121,No,negative,0.4577,No,neutral,0.9402,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,32,"""Try to resist, we'll give you our fists"" Keep it going guys!",joy,positive,anger,neutral,neutral,No,No,No,anger,No,,,,"The comment is encouraging and supportive, expressing excitement and positivity.",deepseek_v4pro_ai_labeling,0.6888,0.8835,0.5427,neutral,0.8308,No,anger,0.691,No,0.5471,fear,0.8206,No,joy,0.4394,Yes,positive,0.5267,Yes,positive,0.8621,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,33,These are one of those videos where likes and dislikes mean the same thing... #UnitedMemesof2017,joy,positive,anger,neutral,neutral,No,No,No,neutral,No,,,,"The comment uses humor and a hashtag suggesting memes, indicating amusement and positive sentiment.",deepseek_v4pro_ai_labeling,0.4766,0.9851,0.6496,neutral,0.7128,No,fear,0.712,No,0.5863,joy,0.9495,Yes,anger,0.4325,No,negative,0.63,No,neutral,0.8814,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,34,i'm taking the risk of going to north korean airline than this ...,fear,negative,fear,neutral,neutral,Yes,No,No,fear,Yes,,,,The comment expresses fear and avoidance by comparing the situation unfavorably to a risky North Korean airline.,deepseek_v4pro_ai_labeling,0.9772,0.6215,0.54,neutral,0.6404,No,neutral,0.5989,No,0.4924,fear,0.9786,Yes,fear,0.7956,Yes,negative,0.5437,Yes,negative,0.8472,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,35,I said good morning to a stewardess and she power bombed me through her refreshment cart.,surprise,neutral,joy,neutral,neutral,No,No,Yes,surprise,Yes,,,,"The comment describes an unexpected and absurd event, likely humorous or sarcastic, conveying surprise.",deepseek_v4pro_ai_labeling,0.4818,0.9825,0.4143,neutral,0.8579,No,anger,0.5905,No,0.4592,joy,0.7606,No,joy,0.8213,No,positive,0.642,No,neutral,0.5418,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,36,The law enforcement officers involved should have been immediately suspended pending a very thorough investigation. If they couldn't provide ample justification for their actions then they should both have had their contacts of employment terminated. The airline should have been required to pay the doctor and his family compensation if this had not already been sanctioned.,anger,negative,anger,neutral,negative,Yes,No,Yes,anger,Yes,,,,"The comment expresses strong disapproval and demands punitive actions, indicating anger.",deepseek_v4pro_ai_labeling,0.6837,0.9775,0.8593,neutral,0.8155,No,neutral,0.5902,No,0.8623,anger,0.9537,Yes,anger,0.9451,Yes,negative,0.7325,Yes,negative,0.9542,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,37,"""If we can't beat our competitors, we beat our customers""",sadness,negative,neutral,neutral,neutral,No,No,No,anger,No,,,,"The comment uses dark humor to criticize a company's unethical practice of exploiting customers when unable to compete, evoking a sense of disappointment and sadness.",deepseek_v4pro_ai_labeling,0.7394,0.9934,0.9705,neutral,0.7795,No,anger,0.53,No,0.5996,anger,0.9739,No,anger,0.7266,No,negative,0.4971,Yes,neutral,0.6244,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,38,UNITED AIRLINES BATTLE ROYALE. Last man standing wins,joy,positive,neutral,neutral,neutral,No,No,No,joy,Yes,,,,"The comment uses humor and a battle royale metaphor to describe a situation, indicating amusement and positive sentiment.",deepseek_v4pro_ai_labeling,0.932,0.9923,0.693,neutral,0.7925,No,neutral,0.6914,No,0.638,joy,0.8769,Yes,anger,0.5082,No,positive,0.7304,Yes,positive,0.8714,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,39,"""fight or flight"" *""WHY NOT BOTH?""*",surprise,positive,neutral,neutral,neutral,No,No,No,surprise,Yes,,,,"The comment humorously subverts the expected 'fight or flight' response by suggesting both, indicating a playful and surprising twist.",deepseek_v4pro_ai_labeling,0.3676,0.9899,0.8908,neutral,0.9303,No,anger,0.5948,No,0.5631,surprise,0.8736,Yes,fear,0.429,No,positive,0.3957,Yes,negative,0.9089,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,40,"This disgusted me to the core, and let us make more people know how disgusting this airline is.",disgust,negative,disgust,disgust,negative,Yes,Yes,Yes,disgust,Yes,,,,The comment explicitly expresses disgust and a desire to expose the airline's negative aspects.,deepseek_v4pro_ai_labeling,0.9893,0.9041,0.9566,disgust,0.8638,Yes,disgust,0.9821,Yes,0.9528,disgust,0.9763,Yes,disgust,0.9568,Yes,negative,0.7949,Yes,negative,0.9815,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,41,UNITED YOU HAVE LOST A CUSTOMER FOR LIFE. shame on you and your policies.,anger,negative,disgust,anger,negative,No,Yes,Yes,anger,Yes,,,,"Expresses strong anger and frustration towards the company's policies, using all caps and accusatory language.",deepseek_v4pro_ai_labeling,0.4139,0.7605,0.9636,sadness,0.2513,No,sadness,0.4387,No,0.9573,anger,0.9747,Yes,anger,0.9759,Yes,negative,0.4767,Yes,negative,0.9812,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,42,"What on earth!!! I do not think I have ever been so outraged in my life, this is awful! What a disgusting, vile, inhuman way to handle this. I think this could literally be punishable extremely seriously for those who handled it.",anger,negative,disgust,disgust,negative,No,No,Yes,anger,Yes,,,,"The comment expresses strong outrage and disgust, using words like 'outraged', 'awful', 'disgusting', and 'vile', indicating anger.",deepseek_v4pro_ai_labeling,0.9746,0.9028,0.6966,disgust,0.8434,No,disgust,0.9574,No,0.9572,disgust,0.9713,No,anger,0.6899,Yes,negative,0.6737,Yes,negative,0.9785,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,43,Don't use united airline,anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"The comment expresses a strong negative directive against United Airlines, indicating frustration or anger.",deepseek_v4pro_ai_labeling,0.8756,0.9345,0.9333,disgust,0.6709,No,neutral,0.7531,No,0.5832,anger,0.9225,Yes,anger,0.6418,Yes,neutral,0.4178,No,negative,0.9549,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,44,Me : so how do you get your flight booked enough? United Airlines : the secret ingredient is a beating,joy,positive,surprise,neutral,neutral,No,No,No,joy,Yes,,,,"The comment uses humor and sarcasm to mock United Airlines, which is likely to be perceived as funny and entertaining.",deepseek_v4pro_ai_labeling,0.6363,0.9867,0.8196,neutral,0.6093,No,surprise,0.7141,No,0.766,anger,0.9258,No,surprise,0.4922,No,negative,0.7686,No,neutral,0.6094,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,45,He refused to VOLUNTEER... united needs a dictionary 😂😶,joy,positive,anger,neutral,negative,No,No,No,anger,No,,,,"The comment uses laughing emojis and a playful tone to mock the situation, indicating amusement.",deepseek_v4pro_ai_labeling,0.6748,0.9115,0.6285,neutral,0.3786,No,anger,0.7901,No,0.8271,joy,0.904,Yes,joy,0.8028,Yes,negative,0.3836,No,negative,0.9527,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,46,They can't drag someone off a plane cuz the stupid airline felt like overbooking the flight,anger,negative,anger,anger,negative,Yes,Yes,Yes,anger,Yes,,,,Expresses frustration and anger towards the airline's overbooking policy and the forceful removal of a passenger.,deepseek_v4pro_ai_labeling,0.6785,0.7904,0.9761,anger,0.4882,Yes,anger,0.5912,Yes,0.8813,anger,0.9758,Yes,anger,0.9709,Yes,negative,0.7962,Yes,negative,0.9694,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,47,i remember the good ol days united would drop u off straight into your building in 2001,sadness,negative,joy,neutral,neutral,No,No,No,joy,No,,,,Nostalgic comparison to past service quality implies current dissatisfaction.,deepseek_v4pro_ai_labeling,0.8702,0.8918,0.7277,joy,0.4441,No,joy,0.6593,No,0.693,sadness,0.9462,Yes,joy,0.7355,No,positive,0.7911,No,neutral,0.7347,No
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,48,overbooking should be illegal.,anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,,,,"Expresses strong disapproval of overbooking, indicating anger.",deepseek_v4pro_ai_labeling,0.3578,0.9419,0.9353,disgust,0.746,No,neutral,0.3508,No,0.8044,anger,0.9321,Yes,anger,0.7528,Yes,negative,0.6839,Yes,negative,0.9644,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,49,I hope that man sues the heck out of united airlines,anger,negative,neutral,anger,negative,No,Yes,Yes,anger,Yes,,,,"The comment expresses a desire for legal action against United Airlines, indicating anger and negative sentiment.",deepseek_v4pro_ai_labeling,0.8473,0.7247,0.9741,joy,0.8985,No,anger,0.8769,Yes,0.9021,anger,0.9241,Yes,anger,0.8902,Yes,negative,0.5611,Yes,negative,0.9761,Yes
https://www.youtube.com/watch?v=VrDWY6C1178,anger_brand_crisis,50,He's gonna sue the fuck out of United airlines.,anger,negative,anger,anger,negative,Yes,Yes,Yes,anger,Yes,,,,"The comment expresses anger and frustration towards United Airlines, using strong language and implying legal action.",deepseek_v4pro_ai_labeling,0.8904,0.9241,0.9755,neutral,0.5059,No,anger,0.7302,Yes,0.9043,anger,0.9718,Yes,anger,0.9791,Yes,negative,0.8168,Yes,negative,0.974,Yes
https://www.youtube.com/watch?v=O8MQV40pOtk,fear_public_safety,1,"The only time when your Mom says, ""It's because of the stupid phone."" Is actually the cause of the problem",joy,positive,anger,neutral,negative,No,No,No,sadness,No,,,,"The comment is a humorous observation about a common parental complaint, using irony to find amusement in the situation.",deepseek_v4pro_ai_labeling,0.3457,0.7471,0.5632,neutral,0.7783,No,anger,0.7469,No,0.8699,anger,0.8928,No,anger,0.7253,No,negative,0.9081,No,negative,0.9714,No
https://www.youtube.com/watch?v=O8MQV40pOtk,fear_public_safety,2,Her mom: It’s cause of that damn phone! Me: *wait you’re actually right*,joy,positive,anger,neutral,negative,No,No,No,fear,No,,,,"The comment uses humor and self-deprecation to agree with a relatable situation, conveying amusement.",deepseek_v4pro_ai_labeling,0.4245,0.8907,0.4814,neutral,0.5693,No,surprise,0.7086,No,0.5304,surprise,0.9152,No,surprise,0.4718,No,negative,0.8584,No,negative,0.8935,No
https://www.youtube.com/watch?v=O8MQV40pOtk,fear_public_safety,3,"This ad gets the message across really well. Had the policeman caught this girl texting and driving, it would have saved her life and many others.",sadness,negative,neutral,neutral,positive,No,No,No,joy,No,,,,"The comment uses sarcasm to criticize the ad, implying that the ad's message is ineffective because it fails to prevent the tragedy, evoking sadness.",deepseek_v4pro_ai_labeling,0.8896,0.9803,0.5228,neutral,0.4109,No,neutral,0.4755,No,0.4816,neutral,0.876,No,joy,0.4896,No,positive,0.749,No,positive,0.5798,No
