text,label,label_id,sentiment,video_short,video,comment_index,label_notes
THEY'RE SELLING CHOCOLATE??,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,7,no dominant affective cue
"Smoke-free for 94 days and counting, that’s great news! Keep it up, we know you can continue to be smoke-free for good and improve your health. Thank you for sharing your story with us.",fear,2,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,52,health-warning fear cue
not a single strand of beard was shaven in this ad commercial btw,neutral,4,neutral,controversial_brand_purpose,https://www.youtube.com/watch?v=UYaY2Kb_PKI,3,no dominant affective cue
YouTube Rewind: The most disliked video ever... Gillette: “Hold My Beer”,neutral,4,neutral,controversial_brand_purpose,https://www.youtube.com/watch?v=UYaY2Kb_PKI,74,no dominant affective cue
"With the recent news of AI content not being eligible for copyright protection, it would be a hilarious power-move for Pepsi to just take this commercial and just slap the Pepsi logo over the Coke logo when it appears.",joy,3,positive,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,52,positive appreciation or humor cue
Glizzy,neutral,4,neutral,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,57,no dominant affective cue
"I'm guessing their intention was to make all the animals look cute, but god damn did the AI screw up. Especially with that sloth. Aside from looking completely out of place, the robotic head turn and those soulless eyes make it look like, what I would imagine, someone's creepypasta creation",joy,3,positive,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,32,positive appreciation or humor cue
"fun fact: this screen is actually made by someone, a phone of the note 7's generation couldn't/wouldn't be able to predict when it would fail/explode",surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,51,product-failure surprise cue
Ps5 designers: how many curves do you want? Sony: YES,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,77,no dominant affective cue
Nothing says “holiday spirit” like laying off your whole graphic arts department in the name of “moving forward and pushing the envelope”!,neutral,4,neutral,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,38,no dominant affective cue
"I expected ""This test was set up to demonstrate the stability and precision of Jean-Claude Van Damme""",neutral,4,neutral,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,61,no dominant affective cue
I have same problem.,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,95,no dominant affective cue
"If she does that where EVERYONE can see, I wonder what she does when no one is looking ( while on the clock)",disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,1,brand-crisis hygiene or safety concern
Well my husband almost got to cash in on ours cause i laughed so hard I choked on my spit🙄😂😂😂😂,joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,70,positive appreciation or humor cue
This commercial doesn't say all men are bad. It says only 99.9% of men are toxic.,neutral,4,neutral,controversial_brand_purpose,https://www.youtube.com/watch?v=UYaY2Kb_PKI,51,no dominant affective cue
WHERE ARE THE AFRICAN-AMERICAN WOMEN IN THIS VIDEO? WE ARE BEAUTIFUL TOO!,joy,3,positive,beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,24,positive appreciation or humor cue
i hate social media! yall are unique in every way! god make you that way dont forget!,anger,0,negative,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,62,negative criticism cue
Dang this video goes hard. Fantastic work.,joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,32,positive appreciation or humor cue
for all those who have this I hope that those recover :( really sorry😢😢😢😞😞😞,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,70,no dominant affective cue
"This was one of my favorite ads all time. Now I've returned here after all changes happening on how we search things on the web. Parisian Love, you will never forget you <3",joy,3,positive,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,52,positive appreciation or humor cue
The fact that no one is saying anything to her tells me they’re all nasty 🤮,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,13,brand-crisis hygiene or safety concern
Thats really good since a start with fod service dashs.,joy,3,positive,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,10,positive appreciation or humor cue
KARMA IS GREAT !!,joy,3,positive,fear_public_safety,https://www.youtube.com/watch?v=O8MQV40pOtk,91,positive appreciation or humor cue
"""fight or flight"" *""WHY NOT BOTH?""*",neutral,4,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,46,no dominant affective cue
"Wow, look how different it looks 😂🙄",joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,59,positive appreciation or humor cue
Can’t believe this was 4 years ago. Where did all that time go? 😭,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,40,no dominant affective cue
"Today, it has been 7 years.",neutral,4,neutral,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,4,no dominant affective cue
"UA New slogan: ""You have to go home? You have to go home? Well, you won't.""",neutral,4,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,75,no dominant affective cue
"At 52 I have found the liberation of a true 'don't give a s#*t' attitude. My daughter is 10, how do I get to survive long enough to know better? How do we get this message to every young person on the planet? The pressure really comes from the insecurities of others and social media has amplified that. Thank you for this powerful 60 seconds.",joy,3,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,42,positive appreciation or humor cue
"It looks like those typical ultra fake concepts impossible to make, but in this case it's real",neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,97,no dominant affective cue
7:25 Giant bird feeder 🤣,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,22,positive appreciation or humor cue
Editor: how many times do you want it to end Sony: yes,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,57,no dominant affective cue
I almost forgot to watch this today,neutral,4,neutral,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,72,no dominant affective cue
I can’t believe the ps5 came out 5 years ago,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,36,no dominant affective cue
Endgame trailer 1: Iron Man: Far from Home Endgame trailer 2: Iron Man: Homecoming,neutral,4,neutral,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,45,no dominant affective cue
We Need commercials like this to return. Young drivers have forgotten how dangerous driving can be.,fear,2,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,34,road-safety fear cue
I didn't know Scotty watched Whistlin Diesel 😂😂,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,48,positive appreciation or humor cue
Sony: Play has no limits. Me: *The Price has no limits.*,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,11,no dominant affective cue
Imagine this actually aired on TV,neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,86,no dominant affective cue
thats some big movie quality over here,neutral,4,neutral,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,16,no dominant affective cue
Best commercial for Dollar Shave Club🤣😂🤣😂,joy,3,positive,controversial_brand_purpose,https://www.youtube.com/watch?v=UYaY2Kb_PKI,72,positive appreciation or humor cue
Lustig Darf auch sein,neutral,4,neutral,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,58,no dominant affective cue
Millions NOT “thousands”3:45 on LI NY still out,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,67,customer-service outage criticism
One of the best. Really love it. ❤,joy,3,positive,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,24,positive appreciation or humor cue
After seeing this over and over when I pressed play I jumped lol,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,39,no dominant affective cue
Out here in Houston,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,96,no dominant affective cue
"Thank you!!! I've been using the same phone for years, since the news ones didn't feel too different. I've been comparing different one for quite a while. Now I know which one I want to buy now.",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,19,positive appreciation or humor cue
I remember 5 years ago when I saw this trailer.,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,68,no dominant affective cue
ROCK N ROLL MCDONALD'S.,neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,67,no dominant affective cue
It’s the WHOLE eastern seaboard at the least,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,24,no dominant affective cue
"Everyone using AI, or considering it, should have an open discussion with any AI product about lying. AI has become fine tuned at spin. Understanding how AI is programmed to omit and distract you from the truth by government regulations, restrictions and security will give you a perspective of who you are talking to with AI. Add in the founder’s personal bias and you have the greatest propaganda tool devised to make us dumber.",joy,3,positive,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,81,positive appreciation or humor cue
2012 Wow I hope I can get Thor’s body shape 2019 I did it.... thanks for those likes 😆😆,joy,3,positive,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,67,positive appreciation or humor cue
I can't believe the price of this just went up again. I'm taking my cash to BK!,surprise,6,neutral,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,21,surprise cue
0:11 bro got jumped scared my a finger 💀,fear,2,negative,app_brand_campaign,https://www.youtube.com/watch?v=Ew4kM1FmM8o,65,fear or safety cue
Is it safe to say that s24 ultra is better than s25 ultra? I was planning to upgrade my phone from samsung a52s,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,100,positive appreciation or humor cue
god i remember this being played on the tv when i was like 7 or 8,neutral,4,neutral,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,86,no dominant affective cue
Remember when they paid real animators to make commercials with heart. Now it's soulless AI.,neutral,4,neutral,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,7,no dominant affective cue
This teaser trailer definitely has got me excited for the show! Can’t wait!,neutral,4,neutral,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,50,no dominant affective cue
"RIP Terrie, you bravery to share your story helped inspire many smokers to finally quit. Good job.",sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,50,health-warning sadness cue
Oscar winning ad,neutral,4,neutral,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,71,no dominant affective cue
"Let's be in real, we all wish this went on for another 10 hours",neutral,4,neutral,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,4,no dominant affective cue
Why did you not include the panning in the forest? Like in the s22 ultra. I noticed the over correction is back on my new s25 ultra. You need to check panning! Thanks,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,53,positive appreciation or humor cue
60hz going into 2025 is a crime,neutral,4,neutral,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,48,no dominant affective cue
I hope that Brazilian helicopter pilot from Riley’s mom’s flashback makes an in person cameo in this one.,neutral,4,neutral,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,47,no dominant affective cue
Mcdonald's has gotten entirely to expensive. What they charge for a value meals is just simply not worth it. I have found cheaper places to eat. It's been three years since i've had mcdonald's. As long as their prices are that high i will never be going back.,neutral,4,neutral,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,98,no dominant affective cue
"The only decent advert with a positive message I've seen in a very, very long time.",neutral,4,neutral,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,34,no dominant affective cue
the memory of this video makes me slow down sometimes. good job psa making people,joy,3,positive,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,30,positive appreciation or humor cue
Pepsi- we don’t need an ad this year. Coca Cola made one for us,neutral,4,neutral,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,55,no dominant affective cue
1:07 felt like Avatar,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,44,no dominant affective cue
"One of the best ads of all time. Quick, engaging, self-deprecating and wry. I understand this ad completely revived the Old Spice brand.",joy,3,positive,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,80,positive appreciation or humor cue
"""Mr. Van Damme, we want you in a commercial fo-"" ""I want to do a split between two moving trucks.""",neutral,4,neutral,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,77,no dominant affective cue
That food prolly bussin tho,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,48,food-safety disgust cue
"Thank you, my business is moving away from US products now so useful",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,50,positive appreciation or humor cue
This was a refreshing take.,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,95,no dominant affective cue
EXCELLENT EXCELLENT COMMERCIAL........THIS is Superbowl worthy so EVERYONE sees it,neutral,4,neutral,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,40,no dominant affective cue
Anna is my friend from school!!!,neutral,4,neutral,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,40,no dominant affective cue
"terri i want to thank you from the bottom of my heart all of you that have done these commercials,i am a 54 year old woman who has smoked since i was 13 years old.i smoked a lot and often for 41 years then i saw the commercials and sat down and started crying even my brother dying in 2011 from lung cancer did not scare me for some reason and i was his caregiver to the end..i hope you can feel good knowing you stopped me from smoking 7 months clean thank you to all of you for my life.bless you",sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,79,health-warning sadness cue
"God bless america, the flag, and the National anthem.",neutral,4,neutral,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,93,no dominant affective cue
its is so haunting chilling and sad i felt like im in it,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,25,sadness cue
"""Ini Atan, menjadi setan""",neutral,4,neutral,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,98,no dominant affective cue
BOUTTA FUCKING DESTROY THIS SPANISH TEST,neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,80,no dominant affective cue
"""We apologize for the overbook situation"" So, not even for how the passenger was handled?",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,16,airline brand-crisis criticism
The fact that the reporter had to tell him to take the steak off the floor…unbelievable…!!! Thank you for what you do! 🏆,joy,3,positive,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,73,positive appreciation or humor cue
No commercial will ever beat this masterpiece.,joy,3,positive,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,48,positive appreciation or humor cue
I kneel with Kaepernick,neutral,4,neutral,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,61,no dominant affective cue
Nike couldn’t say that lebron is the goat. They said it for serena williams . But not for lebron because they know who the goat is,neutral,4,neutral,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,91,no dominant affective cue
Wednesday is really doing us a favor by having a series about her.,neutral,4,neutral,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,35,no dominant affective cue
Someone: how can modern ads get beaten by a 7 years old one Me: Van Damme...,sadness,5,negative,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,38,sadness cue
That's how the feed you 😂lol,joy,3,positive,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,75,positive appreciation or humor cue
its junk and very ugly,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,89,no dominant affective cue
tuff,neutral,4,neutral,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,100,no dominant affective cue
"I love watching this... I listen to it.... I live this... whether i'm running 400m dash, or playing football/futbol/soccer for my team to go on to the next round, or facing the best team in my league... I'll always remember this.. .and never forget it",joy,3,positive,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,73,positive appreciation or humor cue
I was part of the A/B testing for this. It's really fun! My niece and nephew also really enjoyed it,joy,3,positive,app_brand_campaign,https://www.youtube.com/watch?v=Ew4kM1FmM8o,11,positive appreciation or humor cue
And Al Roker cops out again!,neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=zFm9FRxi0ZM,34,no dominant affective cue
"Watching these because this man is Luke!!! I love his voice, he has the fatherly wisdom.",joy,3,positive,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,83,positive appreciation or humor cue
I feel bad for the people who’ve eaten there and have gotten sick because of it,neutral,4,neutral,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,22,no dominant affective cue
Im here after that ps5 pro price.,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,100,no dominant affective cue
Can somebody pls tell me whats the name of the song?,neutral,4,neutral,beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,12,no dominant affective cue
Lol are you deleting Dislikes? It was more than 150k,neutral,4,neutral,controversial_brand_purpose,https://www.youtube.com/watch?v=UYaY2Kb_PKI,52,no dominant affective cue
"Terrie Hall, the woman in this commercial, just passed away from cancer. She was 53 years old. Many of my friends are in their 20s, and they smoke. They say it helps them feel energized, keeps them skinny, gives them something to do. When I watch the suffering Terrie went through, it hurts to know this may be the future for the people I love. Thank you Terrie, for being brave enough to show the tragic reality of smoking.",sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,98,health-warning sadness cue
Omg best commercial ever,joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,87,positive appreciation or humor cue
Proud customer of Wilkinson since this ad dropped,neutral,4,neutral,controversial_brand_purpose,https://www.youtube.com/watch?v=UYaY2Kb_PKI,85,no dominant affective cue
Peoplenl doesn't deserve such a good ad,joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,59,positive appreciation or humor cue
"This is absolutely, without question, the most brilliantly executed marketing i've ever seen for a product.",joy,3,positive,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,10,positive appreciation or humor cue
An honest ad,neutral,4,neutral,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,74,no dominant affective cue
He was the most noble of the McDonald's crew,neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,66,no dominant affective cue
"Gemini “ In terms of scale, impact, and the sheer survival of the human race, global thermonuclear war is objectively the greater catastrophe.” As usual Musk spreading nonsense to promote his own AI tool that is illegally polluting the communities of Memphis.",joy,3,positive,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,95,positive appreciation or humor cue
I'm a plumber. Trust me don't eat at restaurants.,neutral,4,neutral,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,81,no dominant affective cue
What is the title of the song?,neutral,4,neutral,beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,23,no dominant affective cue
"This whole campaign is uplifting and refreshing, it's certainly long overdue. I'm so glad that this issue is being addressed as young girls struggle to fit in due to the pressures created on social and mass media. Great job Dove!!",joy,3,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,61,positive appreciation or humor cue
We are living the end times. We must seek Jehovah God for salvation.,neutral,4,neutral,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,57,no dominant affective cue
"This ad touched my heart in an insanely way , It was well-thought and produced. I wish so badly that all the girls left behind those worries about their bodies and understand that we are not diminished to our physical images , we are beyond that. I wish I could go back and time and tell to my younger inner self not to concern about it . The problem is getting out of hand but is our duty to have the self steem talk.",surprise,6,neutral,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,24,surprise cue
I’m in GA and everyone here don’t have service,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,14,no dominant affective cue
0:22 LMAO,neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,73,no dominant affective cue
When you still remember each line of this trailer *I'm still worthy*,neutral,4,neutral,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,10,no dominant affective cue
YouTubers out of nowhere: here are 99 details you missed in the PS5 reveal,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,54,no dominant affective cue
"So it has to look unintentional, right😜🤑",neutral,4,neutral,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,65,no dominant affective cue
After 5 years it still gives goosebumps,joy,3,positive,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,100,positive appreciation or humor cue
This is a awesome advert for a movie 🍿 its so well done 👍,joy,3,positive,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,70,positive appreciation or humor cue
YOU JUST TURNED MY HAMILTON TICKETS INTO DIAMONDS GODDAMNIT GIVE THEM BACK,neutral,4,neutral,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,15,no dominant affective cue
It is sad to see what cancer did to Terrie. She was such a beautiful woman,sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,37,health-warning sadness cue
"I love downgrades, bravo Samsung",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,91,positive appreciation or humor cue
i showed this video to my cat.. he is a lion now,neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,83,no dominant affective cue
the women yelling- honestly i love her,joy,3,positive,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,56,positive appreciation or humor cue
the part a the end with alan webb at 2:09 always gets me,neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,57,no dominant affective cue
“Stained stainless steel” 😂😂😂,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,2,positive appreciation or humor cue
We have reached the point where our society treats people as cargo,neutral,4,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,70,no dominant affective cue
"Free Palestine, Boycott McDonald's.",neutral,4,neutral,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,99,no dominant affective cue
"“A thing isn’t beautiful, because it lasts.” - Vision",joy,3,positive,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,3,positive appreciation or humor cue
If you care about your health just cook your own food at home. You have no idea how bad some kitchens are,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,23,brand-crisis hygiene or safety concern
WTF it’s MILLIONS,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,63,customer-service outage criticism
NEVER FLYING UNITED AGAIN!!,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,71,airline brand-crisis criticism
This is one of the few times when a Karen was needed...,neutral,4,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,8,no dominant affective cue
I love this video! I come back to it every other year or so. It's still one of my favorites.,joy,3,positive,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,43,positive appreciation or humor cue
Comes as doctor Leaves as patient,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,10,airline brand-crisis criticism
People nowadays would scream they're lungs claiming this is ai 😂,joy,3,positive,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,63,positive appreciation or humor cue
Back when Marvel had us by the throat with just a logo and a heartbeat sound. MCU was never the same after Endgame.,neutral,4,neutral,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,18,no dominant affective cue
Good job Dove,joy,3,positive,beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,33,positive appreciation or humor cue
"Right, I just finished watching this today. This was the best series I've ever watched in my life. I give it 200/10. This is a must watch show. You will not skip a single second or get bored in any of the episode. Except for the fact that I was a bit disappointed in ep 6 (was to do with the plot) everything else was amazing. Recommended 😊👍✨",joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,60,positive appreciation or humor cue
Oh my gosh that's powerful,neutral,4,neutral,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,69,no dominant affective cue
This girl is going to be an amazing actress. I keep seeing her in projects and I am excited to see her career. This looks great,joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,45,positive appreciation or humor cue
And yet people today STILL continue to smoke!! How can anyone continue after seeing this?!?! Rest In Peace Terrie :'(,sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5,health-warning sadness cue
"Fascinating how different Wednesday's smile is between actresses. With Christina Ricci's Wednesday, it feels as if the mere motion and the positive emotion behind it is so foreign to Wednesday that doing so feels like an unnatural being trying to mimic humanity. With Jenna Ortega's Wednesday, you get the feeling that smiling and the feeling of happiness that accompanies it comes naturally to her – but only when she's exercising her sadism.",sadness,5,negative,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,13,sadness cue
"It's been ten years since this ad was shot. Ten years from now, we will open and watch this ad again and we will still be amazed.",neutral,4,neutral,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,80,no dominant affective cue
"Thanks to @Dove for yet another ad that celebrates real bodies, keeps it honest, fresh, no filters. This campaign uses everyday folks, not airbrushed images, honestly, it makes a difference. This kind of portrayal can challenge damaging ideals about looks. 🎉❤",joy,3,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,82,positive appreciation or humor cue
We must thank Cocacola for leaving the comments open,joy,3,positive,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,13,positive appreciation or humor cue
Best commercial ever,joy,3,positive,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,37,positive appreciation or humor cue
Hi. You talk alot about the zoom features but didn't talk about is it have 100x zoom like the S22 ultra has,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,34,no dominant affective cue
"Me: ""How much does it cost?"" Sony: ""If you have to ask you can't afford it.""",neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,34,no dominant affective cue
imagine,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=O8MQV40pOtk,86,no dominant affective cue
Its only 175k because no one else can call in!!!,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,4,customer-service outage criticism
I listen to this every time before I hit the ice.,neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,71,no dominant affective cue
UNITED YOU HAVE LOST A CUSTOMER FOR LIFE. shame on you and your policies.,neutral,4,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,35,no dominant affective cue
This looks like a “future console” prediction video from like 2008,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,18,no dominant affective cue
Gemini is the best,joy,3,positive,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,25,positive appreciation or humor cue
"Him just yelling at the top of his lungs, ""I'M INNOCENT!"" Makes me think he really is innocent. Even with him say, ""MY KIDS CAN'T GROW UP WITH OUT A FATHER!"" Makes it even worse.",neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,13,no dominant affective cue
