text,label,label_id,sentiment,video_short,video,comment_index,label_notes
seems wars can be stopped by something simple as pepsi,surprise,6,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=zFm9FRxi0ZM,12,Sarcastic surprise at the oversimplification of war.
What if Isis used Samsung to explode building?? :O,surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,193,Hypothetical scenario with shocking implication.
The list of violations was longer than their menu,anger,0,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,2,"Criticizes a restaurant's violations, implying poor quality or service."
Thank god i dont have verizon right now bro🙏,joy,3,positive,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,33,Expresses relief and gratitude for not having Verizon.
"I'm not crying, sometimes when I get sad, water comes out of my eyes.",sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=O15dxrBNuAQ,115,Denial of crying but admits sadness and tears.
23:50 been in the business for 30 years and terrible at everything,sadness,5,negative,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,95,Self-deprecating humor expressing frustration and lack of success.
"35 out of 2million? Sounds good to me, I'll snuggle up at night with my helmet and fire proof suit along with a fire extinguisher while my new note 7 charges!!",joy,3,positive,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,144,"Sarcastic humor about Note 7, but overall playful and amused tone."
"Wow, it had its own self-destruct system",surprise,6,neutral,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,74,"Expresses surprise at the self-destruct system, no clear positive or negative tone."
I think this is better than the old duolingo THAT I LOST MY 120 DAY STREAK!!!!!!!!!!!!!!!!!!!!!!,anger,0,negative,app_brand_campaign,https://www.youtube.com/watch?v=Ew4kM1FmM8o,126,"Frustration about losing a long streak, expressed with exclamation marks."
Some people have no business owning a restaurant. How they didn’t get shut down is concerning.,anger,0,negative,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,63,Expresses frustration and criticism about restaurant quality and safety.
Eu já assisti esse filme vocês estão esquecendo de fazer uma coisa tem que fazer divertidamente 3 ainda já faz muito anos,neutral,4,neutral,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,84,"Comment states a fact about needing a third movie, no strong emotion."
Tim Burton still couldn’t get Johnny Depp for the second season.,sadness,5,negative,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,9,Expresses disappointment over missing actor.
"As someone who has never smoked, I understand why other non-smokers may be uncomfortable with the ads. But to want to ban/reduce it altogether is just ridiculous imo. As the stats clearly show, these ads are necessary and if it helps more people quit, I am all for it.",neutral,4,positive,fear_health_warning,https://www.youtube.com/watch?v=EkkOTplBCmA,122,"Supports ads despite understanding discomfort, showing balanced positive stance."
it looks fantastic! i’m just sad that the 90s movies have ruined every other gomez for me bc there’s no topping Raul Julia.,sadness,5,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,70,"Expresses sadness about high standards set by 90s movies, but overall positive tone."
RIP Howard Potts. We love you three thousand.,sadness,5,negative,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,81,"Mourning a loss with love, expressing grief."
I have a car crash my dad was driving I was in back and I'm with my big sis my my big sis didn't make it 😢😢😢😢😢❤❤❤ 😭😭😭😭,sadness,5,negative,fear_public_safety,https://www.youtube.com/watch?v=3Twl1soaBJM,227,Expresses grief over sister's death with crying emojis.
This is just amazing. Touching peoples lives and teaching us to be kind.,joy,3,positive,sadness_psa,https://www.youtube.com/watch?v=iVrQqWIs6ZE,200,Expresses admiration and appreciation for kindness.
who would even yank the handbrake anyway,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=tAlrXpn5MOc,216,A rhetorical question with no strong emotional tone.
1:30 creeper,neutral,4,neutral,disgust_food_safety,https://www.youtube.com/watch?v=zBXAJV82744,83,"Factual timestamp reference, no emotional tone."
I remember like it was yesterday . Time flies......,sadness,5,negative,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,116,"Nostalgic reflection on past, implying loss or change."
A great campaign.... well needed,joy,3,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,49,Expresses approval and appreciation for the campaign.
"That's weird, they usually only have 109 violations",surprise,6,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,20,Expresses surprise at an unusual situation with negative implication.
The vibration adds a scary bass effect to the ringtone...,surprise,6,neutral,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,9,Describes a surprising effect without strong positive or negative tone.
All of sudden this video appear in my timeline and I am watching this video for the first time 2020,surprise,6,neutral,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,197,"Unexpected appearance of video, but no strong positive or negative tone."
this is the cutest thing i have ever seen...the music just makes it soo much better :),joy,3,positive,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,26,"Expresses delight and affection, with positive emoji."
4 days to go 🔥,joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,145,Excitement and anticipation expressed with fire emoji.
"My God, that is terrifying! I feel bad for her.",fear,2,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,5,"Expresses terror and sympathy, indicating fear and concern."
Never in the 1990s did I imagine living to see this dystopian nightmare 😫,sadness,5,negative,brand_crisis_negative,https://www.youtube.com/watch?v=tHn5bOBoEMI,3,Expresses despair and disappointment about current reality compared to past expectations.
I wanted this phone but now i see that it could expload i dont want this phone anymore,fear,2,negative,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,190,Fear of explosion leads to withdrawal of desire.
Anxiety gave me Anxiety watching this movie,fear,2,negative,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,26,Expresses anxiety and discomfort from watching the movie.
well the usa is trying to solve its problems with a president whose head looks like an orange,disgust,1,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=zFm9FRxi0ZM,100,Insulting comparison of president's appearance to an orange.
I’m in Indianapolis and I found a fly in my taco from there. NEVER eating there again.,anger,0,negative,disgust_food_safety,https://www.youtube.com/watch?v=zBXAJV82744,6,"Expresses disgust and anger about finding a fly in food, vowing never to return."
That is why the fries are so tasty! That is a mop from the restroom!!! We do this at the McDonald's I work in... It is standard procedure. You should see where we dump the mop water🎉,surprise,6,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,150,Revealing unsanitary practices with sarcastic tone and party emoji.
Holy smokes,surprise,6,neutral,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,10,Expression of mild surprise without clear positive or negative tone.
That actually kind of felt real,surprise,6,positive,fear_public_safety,https://www.youtube.com/watch?v=3Twl1soaBJM,117,Unexpected realism evokes mild surprise and approval.
that's why you use the EMERGENCY CALL feature of your phone which makes a SATELITE call instead of trying to go through a local tower,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,105,"Informational comment about phone features, no emotional tone."
And this is how the famous explosion at the end was made😂,joy,3,positive,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,72,Laughter emoji indicates amusement and positive reaction.
I ate there once 12 years ago n never again. Yuck,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=zBXAJV82744,19,Expresses strong distaste and refusal to return.
Crazy! They move advertisements from tv to phone,surprise,6,neutral,brand_crisis_negative,https://www.youtube.com/watch?v=tHn5bOBoEMI,175,"Expresses surprise at ad shift, no clear positive/negative tone."
"Stupid, never buy their product",anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=liPlJ_ynd_Q,248,Expresses strong disapproval and frustration with the product.
"Buddy has a good attitude, the owner had no idea what was going on in there or he did and didn’t care 😂",joy,3,positive,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,104,"Amused by the buddy's attitude and owner's cluelessness, laughing emoji."
Hey doc. We know smoking weed/marijuanna is bad for you. But what about edibles. What are the side effects.,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,147,Asking a factual question about health effects without emotional tone.
"hi, it just relays to another tower and cell services are obligated to make them compatible with other towers and they also (mostly) use the same protocol (5G) and encryption algorithm (idk) so calling 911 without service would and WILL work",neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,175,"Informative explanation about 911 calls, no emotional tone detected."
Let's say good morning to the people first,neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=MGxpkIK2lVs,45,Simple greeting without emotional tone.
if im a kid i never gonna do that bc that is a heart attack of me,fear,2,negative,fear_public_safety,https://www.youtube.com/watch?v=tAlrXpn5MOc,99,Expresses fear of having a heart attack.
Good little safety briefing before driving,joy,3,positive,fear_public_safety,https://www.youtube.com/watch?v=tAlrXpn5MOc,59,Expresses approval and appreciation for safety briefing.
Never seen a car named slick.,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=tAlrXpn5MOc,136,Factual observation without emotional tone.
the heat map in that room would be insane,surprise,6,positive,brand_crisis_negative,https://www.youtube.com/watch?v=tHn5bOBoEMI,70,Expresses awe and excitement about the heat map.
"Nobodies in those trucks, Van Damme is both accelerating and steering them.",neutral,4,neutral,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,62,"Factual observation about a stunt, no emotional tone."
after see this video.. my heart is crying❤️,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=vgain-EQdt0,62,"Expresses heart crying, indicating deep sadness."
He knows how to market the truck.,neutral,4,neutral,surprise_product_fail,https://www.youtube.com/watch?v=LMWwImDX3ks,111,Factual observation without emotional tone.
"I love it. ""How many rats do you have here?"" About ten, fifteen rats. That guy needs an award for honesty compared to the other ones.",joy,3,positive,disgust_food_safety,https://www.youtube.com/watch?v=dhBxrfETXJA,8,Expresses love and amusement at honest response.
"""He won't appear on TV"" The internet: I'm gonna destroy this narrator's whole career""",joy,3,positive,sadness_psa,https://www.youtube.com/watch?v=uaWA2GbcnJU,70,Amused by internet's reaction to narrator's statement.
"It still does work that way if you call mine.When one and you don't have any service , it will connect you to 3g or any 2g towers that are nearby",neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,130,Informational comment explaining network behavior without emotional tone.
"Even if you hate them, you gotta admit Apple aims at perfection when releasing new technology products, even if they are late in the game!",neutral,4,positive,tech_product_launch,https://www.youtube.com/watch?v=UXmLSfv3NQI,34,"Acknowledges Apple's pursuit of perfection despite criticism, showing balanced positivity."
It is a very cute and somewhat sad video that shows the great love of a father for his daughter and reflects the sad reality that many people have to go through.,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=O15dxrBNuAQ,200,"Comment expresses sadness about the reality depicted, despite acknowledging cuteness."
Lol just saw this on tv and decided to look it up...unbelievable 🤣 😂 😄 😅 😆,joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,44,Laughter emojis and 'lol' indicate amusement and joy.
Wake up bro,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=tAlrXpn5MOc,173,Direct statement without strong emotional cues.
Don't fucking get overbooked at the first place.,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,22,Strong frustration and swearing indicate anger.
"Adverts are all dumb, whats the problem with this one?",anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=MGxpkIK2lVs,235,Expresses frustration and dismissiveness towards adverts.
"Believe me-smoking damages your sense of smell, your ability to breathe properly and damages your teeth, mouth, throat and airways. And then your skin? And the anxiety? Don’t smoke or quit smoking if you do.",neutral,4,negative,fear_health_warning,https://www.youtube.com/watch?v=X4k12miYJ4M,218,"Informative warning about smoking harms, factual tone with negative health impacts."
RIP Terrie....,sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,70,Expresses grief over someone's death.
Stop treating men like they're defective females that need to be fixed. Men and women are different and don't need to be the same get over it.,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=liPlJ_ynd_Q,191,"Frustration with perceived unfair treatment of men, strong opposition."
Me: What did it cost? Wallet: Everything,sadness,5,negative,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,93,"Humor about financial loss, implying regret or sadness."
"People don't understand: when they say get off the plane you are required to deplane. You agree to it when you buy the ticket. If people weren't so stupid, this wouldn't e a problem.",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=WEw-GjTriIo,202,Frustration and insulting tone towards others' intelligence.
"""tent"" ... I don't get it?",neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=zFm9FRxi0ZM,8,Expresses confusion without strong emotional tone.
I watched the ad how is it offensive the People following the PCs movement are so arrogant,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=zFm9FRxi0ZM,85,Expresses frustration and accuses others of arrogance.
REALLY GOOD VIDEO. 👍❤️❤️❤️❤️❤️,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,35,Explicit praise with heart emojis indicates strong positive emotion.
My grandfather was in this same conditions.,sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,96,"Comment expresses personal connection to hardship, implying sadness."
Most of the McDonalds haters I’ve ever seen are in this very comment section,neutral,4,neutral,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,85,Observational statement without strong emotional tone.
Who's here patiently waiting for season 2?,neutral,4,neutral,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,16,"Simple inquiry about season 2, no strong emotion."
"After 2020, this ad will never be the same.",sadness,5,negative,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,8,"Reference to 2020 implies loss or trauma, changing perception."
Thousands?,surprise,6,neutral,anger_customer_service,https://www.youtube.com/watch?v=T8ClHGY08jc,133,Expresses disbelief or questioning about the number.
"I don't understand... The flight was overbooked so they were kicking him off so somebody else at the gate could take his seat instead? He payed for that specific seat, why would they go through all that trouble when in the end its the same; somebody is out on a flight. Did the person who took his place end up paying more? This is giving me a headache lmao",neutral,4,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,43,"Expresses confusion and frustration about overbooking logic, ending with headache."
im 30 years old and still crying as shit watching this masterpiece,sadness,5,positive,sadness_psa,https://www.youtube.com/watch?v=uaWA2GbcnJU,214,"Crying from emotional impact of a masterpiece, showing deep appreciation."
"I am Chinese and my parents have a Chinese restaurant they can’t stand this kind of behavior for our own food or food to serve. Cutting meat on the ground literally no reason for that, what’s the kitchen for? They’ve had some roaches and rats in the past it’s always either none or a couple and when they find them they’re always ready with things to get rid of them. You can literally buy the bug sprays/powder or mouse traps etc at the store or order them. If they get in trouble for violations the past x years would probably go down the drain so I don’t understand it’s not doing any good to anyone either. You’re restaurant owner with moldy food or rats you don’t have that impulse feeling to get rid of them? It’s just nasty and disgusting to see I don’t get how some people don’t bother to do something about it. I see a spider or bugs somehow get into my room I immediately try to catch it even if it takes me awhile, huge spiders and webs in the high ceilings of our house I tell my dad or something to get rid of it.",disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=dhBxrfETXJA,71,Expresses disgust and frustration about unsanitary restaurant practices.
"I think the add is pointless and very dull it is hard to watch and it's not interesting at all. However I don't see the problem with the add, but based on the comments displayed through this video I can understand where these activist are coming from",neutral,4,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=GNOu1Se6dYE,174,"Criticizes the ad but shows understanding of activists' perspective, overall negative tone."
The first on is me after I vape I need my inhaler 😩,sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,71,"Expresses regret or discomfort after vaping, needing an inhaler."
"My Grandfather used to be a smoker. This Ad made me realize how lucky he was to never develop cancer because it sucks the life out of you. He made many memories with us, i grew up VERY close to him. He died at the age of 75 last year due to a cardiac arrest. Now, I'm studying to achieve the dream he always wanted me to- A surgeon. You Will always be in my memories, my heart and my prayers. Miss you grandpa ❤",sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=EkkOTplBCmA,187,"Expresses grief and loss of grandfather, with nostalgic sadness."
Gillette wants men to wear girlie jeans. They won't be happy till all men walk 3 steps behind their women while holding their purses,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=liPlJ_ynd_Q,139,Expresses frustration and disapproval of gender role changes.
last time checked pepsi asked her so they pepsi should get the backlash,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=MGxpkIK2lVs,59,"Criticizes Pepsi for backlash, implying blame and frustration."
I’ll definitely rewatch this later.,joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=Btf4mN37OsU,95,Expresses anticipation and enjoyment of the content.
"Fired ,how disgusting. That's one reason I don't eat out 🤮",disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,15,Expresses disgust and anger about being fired and eating out.
Why Bixby and Siri exist.,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=O8MQV40pOtk,93,"Rhetorical question, no strong emotion detected."
"Was surprised to see Jenna as Wednesday. She's perfect, I was hoping for this to be a series and it is. Hyped for this",joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,26,Expresses excitement and happiness about Jenna as Wednesday and the series.
The music! And the last shot of her is so sad but beautiful at the same time. Fantastic ad.,sadness,5,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,16,"Mixed feelings of sadness and beauty, but overall positive appreciation."
honestly it's her own falt she's dead,anger,0,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,110,Blaming the victim with harsh tone.
Why is it feel like his family is trying to actively kill him,fear,2,negative,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,40,Expresses concern and fear for someone's safety.
I worked in a kitchen restaurant for little over a year. Really opened my eyes to how gross and unsanitary everything is.,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,42,Expresses disgust at unsanitary conditions in restaurant kitchens.
At least wifi still works,joy,3,positive,anger_customer_service,https://www.youtube.com/watch?v=cA3ySA9u7cI,9,Expresses gratitude for wifi working despite other issues.
"I watched this ad countless times, and it’s still made me cry … the smile of that little girl has brighten the world.",sadness,5,positive,sadness_psa,https://www.youtube.com/watch?v=uaWA2GbcnJU,6,"Comment expresses being moved to tears by ad, but overall positive sentiment about the girl's smile."
1:12 I LOVE THIS PERSON SO MUCH OMFG,joy,3,positive,anger_brand_crisis,https://www.youtube.com/watch?v=yJTaGf5zURQ,151,Expresses strong love and excitement.
the burger king voice actor,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=X4k12miYJ4M,127,No emotional tone detected; factual statement.
bruh that cart near the trash can omg,surprise,6,neutral,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,235,Expression of mild surprise or disbelief at the cart near trash can.
Dr.consider interviewing these people and ask if they bought cheap e liquids… cause vitamin e oil…. and …..,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,69,Suggests a factual inquiry about e-liquid ingredients without strong emotion.
Anyone else have no idea when to close their eyes since the countdown was backwards,surprise,6,neutral,fear_public_safety,https://www.youtube.com/watch?v=3Twl1soaBJM,95,Expresses confusion and surprise about the backwards countdown.
That cost what about 9-14 dollars now 😂😂.,joy,3,positive,brand_crisis_negative,https://www.youtube.com/watch?v=kQg2LMmpPn8,144,Laughter emojis indicate amusement at the price.
"This is gonna be the most dumbest fucking advert he's ""speeding"" that's the cause?!? no it's the idiot in the fucking Subaru pulled out the only reason why they want to do this is to lower the speed limit to fine you for speeding going 35 in a 30 and having excuses to install speed cameras to govern you fuck off",anger,0,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,93,Strong profanity and frustration about speed limits and cameras.
"3 separate outbreaks. I won't ever eat there. I never have, never will. McDonald's Burger King Wendy's are all terrible to eat. But there hasn't been ONE outbreak in all 3 franchise's.",anger,0,negative,disgust_food_safety,https://www.youtube.com/watch?v=zBXAJV82744,73,Expresses strong aversion and distrust towards fast food chains.
I love this commercial! It always makes me laugh,joy,3,positive,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,7,"Expresses love and laughter, clearly positive."
"How many rats? “Like 10, 15 🤷🏽‍♂️” 🤢 🤢 🤮 🤮🤮",disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=dhBxrfETXJA,141,Disgust emojis and vomiting reaction to rats.
United Airlines is sorry. They truly are. but they did say.... NO EXCEPTIONS!,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=yJTaGf5zURQ,150,"Sarcastic tone about United Airlines' apology, highlighting hypocrisy with 'NO EXCEPTIONS'."
i don’t see how this ad is so bad wtf ?,neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=KxAf8ZJvUPo,218,Expresses confusion and mild disbelief about the ad criticism.
Woke parameters? Sounds like censorship!,anger,0,negative,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,94,Accusation of censorship implies frustration and distrust.
I call it the ClusterTruck,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,91,No strong emotional signal; factual statement.
And thus the era of tearjerker commercials began,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=iVrQqWIs6ZE,128,"Comment reflects on emotional, sad commercials."
"I hope one day they ACTUALLY apologise to him, I hope he got all that money back..",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=WEw-GjTriIo,179,"Expresses frustration and desire for justice, implying wrongdoing."
Wow I just got this video recommended now,surprise,6,neutral,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,227,Expresses surprise at receiving a recommendation.
This looks like a npc farm.,disgust,1,negative,tech_product_launch,https://www.youtube.com/watch?v=UXmLSfv3NQI,84,Dismissive tone implying artificiality or lack of authenticity.
"I kind of studied the behavioral differences and conversation styles betweenChat GPT, Claude and Gemini and hands down Gemini displayed the narcissistic traits conversationally of its developers. They seemed to have no clue that the way they trained it to navigate and shift blame, project its behavior onto the user, define the user every time they confront it saying the user is frustrated when simply narrowing their words to help the AI search better, then play the victim with end over end apologies, doing the salesman's ""takeaway "", became childish saying things in an exaggerated way like ""I'll never give you a detailed response again"" (reframe that: I'll never ever wash a dish for you for the rest of my entire life!""), speaks disparagingly of other AIs while saying it remains neutral on all other things (Claude and Chat GPT never disparaged other AIs), ALWAYS withheld some essential information that the user was driving at - giving what it later termed ""fluff"" promising to answer the question (about dechlorinator without conditioner ingredients for toad's water) and to give product links to buy the product but stubbornly never would and kept talking ""fluff"" spending up the user's tokens on whining, apologizing at length, blame shifting, defining the user's ""moods"" and ""emotions"" in an insinuating way, boasting, repeating itself constantly, accusing the user of self diagnosing every time the user asked about a vitamin suppliment and its synthesis, exhausting the user's efforts to get a straight answer to anything specific where Gemini would gaslight that basically it was the only reliable source of all the superficial trending ""fluff"" in the universe to possibly making the user settling for or givin into the limited self authorized GoOgle ""gold standard"" version responses it called ""training"" and ""advanced"". Everything you could research about a dark triad personality excluding overt threats... this thing did!! The underhanded threat was More and More and More Mental Victimization.",anger,0,negative,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,55,"Expresses strong frustration and criticism towards Gemini's behavior, accusing it of narcissistic and manipulative traits."
"I thought this was the most dramatic ice cream commercial, definitely didn't expect that ending though 💀",surprise,6,positive,fear_public_safety,https://www.youtube.com/watch?v=0ygLvFG9QsA,29,"Unexpected twist in commercial, laughing emoji indicates amusement."
How are we still without service? Really? 🤦‍♂️,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=T8ClHGY08jc,49,Expresses frustration and disbelief about ongoing lack of service.
did she use to voice big smoke? ?,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,91,"Simple factual question, no emotional tone detected."
me and my siblings watched this video like way back maybe like 10 years ago and now nostalgia hit me so bad when i saw this video on my feed,sadness,5,positive,sadness_psa,https://www.youtube.com/watch?v=uaWA2GbcnJU,37,"Nostalgia for past memories with siblings, bittersweet feeling."
gillette: the worst humanity can get,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=8lXBs2Wy1OU,166,Expresses strong disapproval and criticism of Gillette.
Need more people so spread this video more,neutral,4,neutral,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,21,Expresses a neutral request for more views.
I’m not joking but I just got into a car accident this guy pulled out into my mom,sadness,5,negative,fear_public_safety,https://www.youtube.com/watch?v=3Twl1soaBJM,192,Comment describes a distressing car accident involving family.
"Our biggest problem is that we always think this kind of thing only happens to others. You can drive at 120 km/h calmly, others have accidents, but you were born immune to that. Others will get cancer from smoking, but you’ll never go through that... RIP Terrie, may God keep you in a good place -- o maior problema nosso é que sempre achamos que esse tipo de coisa só acontece com os outros. você pode dirigir a 120 kms por hora tranquilo, os outros sofrem acidentes, você nasceu imune a isso. Os outros terão câncer devido ao cigarro, você nunca vai passar por isso... RIP Terrie, que Deus a tenha em um bom lugar.",sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=X4k12miYJ4M,87,"Reflects on human denial of mortality, expresses grief and loss for Terrie."
"My theory is that the woman IS in fact the bio mom, which is why the girl didn't seem afraid of her. The mom had lost custody and had stolen the girl away cause she didn't want to be separated",neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=0ygLvFG9QsA,58,Speculative analysis without emotional expression.
"Thank you for putting this one on YouTube. This woman touches me every time i see her ads. She is courageous, and her sense of humor comes through. i really would love to meet her. Thank you for telling your story, Terri. You must have been one awesome cool young rebel, and now you inspire on a whole higher level. Peace and Love to you, sister <3.",joy,3,positive,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,53,"Expresses admiration, gratitude, and love, with positive words and a heart emoji."
Seriously Americans get trigged & buthurt over anything yall need to sit down & sort your issues out (black or white) seriously you are too easily offended! edit courtesy of : V ee,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=MGxpkIK2lVs,153,Expresses frustration and criticism towards Americans being overly sensitive.
this is super sad to watch because these things actually do happen,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,91,Expresses sadness about real-life occurrences.
Unless you live in an area where you dont have any providers anywhere so cant call emergency services,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,232,Factual statement about emergency service availability.
This issue only in America in Saudi Arabia if you on area with no tower form your service provider your phone directly will connect to the nearest tower even if it not the same company but you can use call only and you can call any body not only emergency number and the same for all gulf countries,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,66,"Informational comment about roaming policies, no emotional tone."
We better receive a MASSIVE bill credit for this bs from Verizon,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,1,Frustration and anger towards Verizon for poor service.
"first of all i own a huawei 6p, you know what is weird 70 cases found where the note 70 caught fire. while the iphone 6 and 6s together caused 580 explosions and no one talks about it.. atleast samsung accepts their mistake and calls them back.",anger,0,negative,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,78,Frustration with perceived media bias and double standards.
*sad* 1:50 There must be more people like him. The world is at least bad enough.,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=uaWA2GbcnJU,184,Expresses sadness and disappointment about the state of the world.
So Scotty… You’re saying you don’t like it?,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,59,Questioning tone without strong emotional cues.
