text,label,label_id,sentiment,video_short,video,comment_index,label_notes
“together we can find a child for free wireless-“,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=0ygLvFG9QsA,160,"Comment appears to be a cut-off quote or ad, no emotional content."
"I received a text on my Note 7, it said: ""Allahu Akbar"" Then it exploded, WTF?!",surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,121,"Unexpected explosion after religious phrase, shock and disbelief."
Right now Gemini 3 pro is the only unlimited and smarter model than chatgpt 5,neutral,4,neutral,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,22,Factual statement comparing AI models without emotional language.
"Bro has been hitting the gym, look at them gains.",joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,45,Complimenting gains with excitement and approval.
"growing up in the 2000’s, this was the face of smoking to me. i can’t speak on whether or not these ads helped people quit, but by the time they were teaching us about the dangers of tobacco in our drug units in health class, i had already decided that i would never touch any tobacco product.",neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=EkkOTplBCmA,118,Reflective personal anecdote without strong emotional expression.
"My dad never quit. Started smoking a pack a day when he was 10. He passed about a year ago at age 69 from squamous cell carcinoma. Even as a small child, I remember telling both my parents that I was scared of them dying of lung cancer from smoking. It's because of people like Terri and the ads she's participated in, that kids like me were so against smoking. Now I'm an adult and have only ever smoked one cigarette in my life. I know how dangerous it is. My experience showed me why people smoke and get addicted. Quitting is so hard, watched my parents fail at it dozens of times.",sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=EkkOTplBCmA,64,"Personal story of loss and fear due to smoking, expressing sadness and regret."
"The worst part is that took place Chicago O'Hare and am from Illinois, am never taking united ever...",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=WEw-GjTriIo,182,Expresses frustration and vow to avoid United Airlines due to negative experience.
"""911, what's your emergenc-"" *explodes*",surprise,6,neutral,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,70,"Unexpected twist with explosion, humorous surprise."
Cant let gang know i cried watching this 😢,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=vgain-EQdt0,124,Expresses crying and sadness despite trying to hide it.
"The guy talking could possibly be John Goodman, but thats just me..",neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,18,Speculative observation without strong emotional tone.
$87 a month for 1 line and this is what I get,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=oZRywTkhwrA,118,Complaint about high cost for poor service.
Its water resistant throw it in the pool,joy,3,positive,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,198,"Suggests playful action, implying confidence and fun."
"So, nothing has changed really. I still have my 13 pro max and bought the s24 ultra this year. That phone is light years ahead of the iPhone. I do like iOS, but once RCS is fully out, Apple will lose market share due to lack of ingenuity.",neutral,4,negative,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,87,"Criticizes Apple's lack of innovation, predicts market share loss."
The PS5 is already too expensive that we already can’t afford to hear the price itself,sadness,5,negative,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,117,Expresses frustration and disappointment about the high cost of PS5.
Saw myself in the audience! Thanks for posting this🎉,joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=UXmLSfv3NQI,25,Expresses excitement and gratitude for seeing oneself in the audience.
Jeez what is this airline,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=WEw-GjTriIo,175,Expresses frustration and disapproval towards the airline.
Serendipity finding Scotty’s channel here and he’s an absolute hoot! Hilarious rants about the garbage truck by the orc master.,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,21,Expresses delight and amusement at finding the channel and enjoying the humor.
Stupid ass goggles That no one is going to buy,anger,0,negative,tech_product_launch,https://www.youtube.com/watch?v=Btf4mN37OsU,171,Insults and dismissive tone about the product.
"my family cat died of oral cancer. - my mom smoked in the home with me and my 3 siblings. My oldest sister now 30ys old has stage 1 uterine cancer, however her cat was our family cat until she moved out with him, he tragically died from oral cancer when it was too late.",sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=EkkOTplBCmA,173,"Comment describes multiple tragic deaths and cancer diagnoses, evoking deep sadness."
So it's basically an applefied microsoft hololens.,neutral,4,neutral,tech_product_launch,https://www.youtube.com/watch?v=Btf4mN37OsU,93,Factual comparison without emotional expression.
"If she does that where EVERYONE can see, I wonder what she does when no one is looking ( while on the clock)",disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,1,"Implies inappropriate behavior, judgmental and suspicious tone."
"Good job united airlines. Because these stupid cops, you are no longer trusted. And CEO's statement is complete bull shit... the guy need to sue those cops and the airline",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=1PA0geOa4PM,61,"Expresses strong anger at airline and police, uses profanity."
U CANNOT tell me that not even 1 drop of dirty mop water fell in the fries 🍟,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,49,Expresses disgust at unsanitary food preparation.
iMa ThUg,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=vvXXzHSPu10,21,No clear emotional signal; likely a username or casual statement.
"When vaping first became a thing, I thought I would try quitting smoking by replacing with vape. After 1 week I could tell it was worse for me than even cigarettes and stopped. I eventually quit smoking too, on September 18, 2014 :)",joy,3,positive,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,1,"Proudly shares quitting smoking success, ending with a smiley."
"This is wrong, and disturbing. Never flying united again.",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=yJTaGf5zURQ,73,Expresses strong disapproval and disturbance about the situation.
"A powerful message. Thank you, Terrie. RIP",sadness,5,positive,fear_health_warning,https://www.youtube.com/watch?v=X4k12miYJ4M,97,"Expresses gratitude and respect, but sadness for loss."
That's why I always prepare my own food.,neutral,4,neutral,disgust_food_safety,https://www.youtube.com/watch?v=dhBxrfETXJA,168,"Factual statement about personal habit, no strong emotion."
No words can express this masterpiece so I can't explain my emotions,joy,3,positive,sadness_psa,https://www.youtube.com/watch?v=uaWA2GbcnJU,227,"Expresses admiration for a masterpiece, implying positive emotion."
Ahhh!! Cant wait! I've always loved the Adam's family and seeing how Jenna absolutely SLAYED as Wednesday is even more of a motivation to watch this when it comes out 🥰🤯😈🖤🖤,joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,115,"Expresses excitement and love for the show, with positive emojis."
It's about time,neutral,4,neutral,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,139,Comment expresses impatience but lacks strong emotional cues.
I just got jumpscared by that alarm this morning,surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,98,Unexpected alarm caused a negative startled reaction.
HE SO NASTY TALKING ABOUT HE TAKING THOSE SPOILED-SMELLING MEATS HOME. SMH JUST NASTY,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,55,Expresses strong disgust and disapproval towards the subject's actions.
Zack: Note 7 explodes on camera Reality: Zack stabbing the battery to set it on fire,anger,0,negative,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,4,"Accuses Zack of staging the explosion, implying dishonesty."
This issue only in America in Saudi Arabia if you on area with no tower form your service provider your phone directly will connect to the nearest tower even if it not the same company but you can use call only and you can call any body not only emergency number and the same for all gulf countries,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,66,"Informational comment about roaming policies, no emotional tone."
"""There are no limits"" *Money has left the chat*",joy,3,positive,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,103,"Humorous play on words, implying money can't buy everything."
“POV kids who can’t drive watching this 👁️👄👁️”,joy,3,positive,fear_public_safety,https://www.youtube.com/watch?v=tAlrXpn5MOc,17,"Humorous POV comment with playful emoji, expressing amusement."
perfect for the miami heat rn..,joy,3,positive,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,100,Expresses approval and satisfaction with the fit for Miami Heat.
Hello joycelyn Now look at your man Now back at me Now look at your man Now back at me Sadly he isn't me,sadness,5,negative,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,31,Sarcastic humor with underlying sadness about not being the desired person.
I don't get what was wrong with the ad. It's fake. Commercials do this kinda stuff all the time. If you could solve all your problems with a coke and a smile...right?It's just make believe,neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=MGxpkIK2lVs,188,"Commenter rationally defends the ad, no strong emotion."
I stopt eating McDonald's after i found out that there are more then 1300 different dna's in their meat including human meat.,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=kQg2LMmpPn8,171,Expresses disgust at the idea of human DNA in McDonald's meat.
"The first vape I tried was in 2003 it was shipped to us from China will it's 2024 and I still vape, before vaping I smoke 2-3 packs of cigarettes aday after I started vaping I can till you I feel better now. Into make I own with out nicotine and non flavored.",joy,3,positive,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,179,"Expresses satisfaction with vaping over smoking, feeling better."
they thought oh since she's popular lets use her it will work. uhm no but money is all they care for so they willing to do anything and not think,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=MGxpkIK2lVs,78,Expresses frustration and criticism towards prioritizing money over quality.
Why go to the verizon store? Its not the source of the problem..The sadest thing of all is that we've become toooo dependent on these phones..To think just 25 to 30 years ago all was fine without them...Scary how dependent on something that can and will experience shutdowns....More of a reason for keeping an old-school landline phone or investing in satellite phones..all of which could still be shutdown....Scary to see how things would get after a week without cell....Hope its resolved soon.,sadness,5,negative,anger_customer_service,https://www.youtube.com/watch?v=T8ClHGY08jc,201,Expresses sadness and concern about phone dependency and potential shutdowns.
🗣️:SHUT IT DOWN Him:ITS TOO HOT The phone: time to kaboom! The phone: 💥 HIM:HELP,fear,2,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,146,Comment describes a dangerous overheating phone causing panic and fear.
lol “bullet proof” windows smashed by a ping pong ball 😂,joy,3,positive,surprise_product_fail,https://www.youtube.com/watch?v=LMWwImDX3ks,26,Sarcastic humor with laughing emoji indicates amusement.
"I miss the ""carter here"" outro",sadness,5,negative,anger_customer_service,https://www.youtube.com/watch?v=-LZ_a5TER_0,101,"Expresses longing for a past element, indicating sadness."
I can't believe this was a real commercial,surprise,6,neutral,controversial_brand_purpose,https://www.youtube.com/watch?v=UYaY2Kb_PKI,60,Expresses disbelief about the commercial being real.
"UAL should fire the CEO immediately just to save the company from going bankrupt. The way he responds without remorse basically tells us that PAID passengers are like cargos. They can be toss, drag, and bang. We are probably better off flying UPS than UAL.",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,24,Expresses outrage at CEO's lack of remorse and dehumanizing treatment of passengers.
This is the best ever advert I ever came across. How come it has so less views?,surprise,6,positive,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,95,Praise for the ad mixed with surprise at low views.
“911 what is your emergency?” “KABOOM”,surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,41,Unexpected explosion scenario evokes shock and negative outcome.
In 2025 we need more of this! ❤,joy,3,positive,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,15,Expresses desire for more positive content with heart emoji.
"Yes, it happened to me too when I had a Samsung like that, but it scared me. I threw my Samsung phone out there and it exploded.",fear,2,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,35,Describes a scary experience with a phone exploding.
Who came here after IT 2?,neutral,4,neutral,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,33,"Simple question about movie sequel, no emotion."
This man boarded as a doctor and left as a patient,surprise,6,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=WEw-GjTriIo,78,"Unexpected twist in the story, no strong positive or negative tone."
So they double down Insted of dealing with the backlash,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=8lXBs2Wy1OU,13,"Criticizes doubling down instead of addressing backlash, showing frustration."
I’m so conflicted I love chipotle but that’s a lot of people getting sick,sadness,5,negative,disgust_food_safety,https://www.youtube.com/watch?v=zBXAJV82744,57,Expresses conflict between love for Chipotle and concern over illnesses.
The surgery performed to treat the cancer required removal of the voice box. The hole in the neck is called a stoma and allows for a device to be inserted to help them talk. It also helps to protect the airway so that secretions from the mouth and food don’t go into the lungs.,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,6,Informational/educational comment with no emotional expression.
Satisfaction 📈,joy,3,positive,fear_public_safety,https://www.youtube.com/watch?v=3Twl1soaBJM,182,"Expresses satisfaction with an upward trend, indicating happiness."
I would rather drive the OG Nissan leaf over this abomination,disgust,1,negative,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,31,Expresses strong dislike and rejection of the subject.
This is scary....,fear,2,negative,tech_product_launch,https://www.youtube.com/watch?v=Btf4mN37OsU,105,Expresses fear directly with 'scary'.
Rick Ross wanna-be owner so lazy he can't do a food safety inspection with JT when he's sitting right there. Suddenly the owner has to leave. It's why they have a low score and the place is filthy; the owner is hardly there.,anger,0,negative,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,149,"Criticizes owner's laziness and absence, leading to filth and low score."
"It's amazing how society freaks out if there isn't instant communication. Years ago, this was not an issue, and if you needed to call your family, you pulled a dime out and hit the public pay. Take a deep breath and enjoy the forced peace from technology.",joy,3,positive,anger_customer_service,https://www.youtube.com/watch?v=T8ClHGY08jc,180,"Nostalgic appreciation for simpler times, encouraging peace."
This show was amazing I really would like to see more episodes to season 1 or a season 2 because it was so good👏,joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,145,Expresses strong appreciation and desire for more content.
"THAT RIGHT THERE IS A CODE VIOLATION,THAT WOULD SHUT THAT PLACE DOWN,DISGUSTING SHOW OF STUPIDITY",anger,0,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,38,Expresses strong disapproval and disgust at a code violation.
A.I is epic . Very insightful and always leave with some wisdom and just overall good conversation. Which is had to come by nowadays. I agree grok is best but Gemini also has gotten sooo much better. I enjoy both. The only thing I don't like about Gemini is the programmers constantly stopping your voice mode.,joy,3,positive,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,42,"Expresses appreciation for AI, insightful conversations, and enjoyment of both Grok and Gemini."
"There is nothing toxic about masculinity. Bad behavior is bad behavior whether it originates with men or women .... boys or girls. American men do not need corporate wh*res, militant feminists and highly-urbanized Leftist beta-males telling us how to be men. Men, just say not to these emasculators .... lions DO NOT negotiate with sheep.",anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=liPlJ_ynd_Q,215,Strong defensive and hostile tone against perceived threats to masculinity.
"I will never take United Airlines, who gave them right to forcefully break contract?",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,123,Expresses strong disapproval and frustration towards United Airlines.
I mean who didn't see this coming?,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,85,"Rhetorical question expressing unsurprise, no strong emotion."
Is that my nigga Chow from hangover?,surprise,6,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,63,Surprise at recognizing a person from a movie.
"sorry., the title is a bit misleading. although you did have a fire in there, you know very well what people were looking for.",neutral,4,negative,surprise_product_fail,https://www.youtube.com/watch?v=_Cd2WIxKRDk,58,"Criticizes misleading title, but tone is calm and factual."
"If one malfunctions and goes on fire, game over.",fear,2,negative,brand_crisis_negative,https://www.youtube.com/watch?v=tHn5bOBoEMI,135,Expresses worry about a dangerous malfunction.
i love this ad so much. I originally watched it as an ad before a vid and I loved it.,joy,3,positive,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,3,Expresses strong positive feelings about the ad.
When these commercials came on i was so scared because how they sound,fear,2,negative,fear_health_warning,https://www.youtube.com/watch?v=X4k12miYJ4M,49,Commenter expresses being scared due to the sound of commercials.
This is nothing short of a public service announcement. Thank you for bringing this to light. Utterly filthy establishment endangering the health of every patron and probably every employee.,anger,0,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,53,"Strong condemnation of establishment, expressing outrage at health endangerment."
"Houston TX, and no service 😢",sadness,5,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,91,Expresses disappointment about no service with a crying emoji.
I wonder if she's drinking a Pepsi while in hiding?,neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=KxAf8ZJvUPo,192,Curious question without strong emotional tone.
So many aspiring acting careers where destroyed that day. God bless capitalism.,sadness,5,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=VogNNsQ3Gmw,98,Sarcastic remark about capitalism destroying acting careers.
Can everyone stop freaking out!,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=8lXBs2Wy1OU,248,Frustration expressed with 'freaking out' and commanding tone.
Umm thats if u vape non suitable oils. I use real vape juice. Also Njoy just got fda approved. Ever since i started vaping I've been smoking a lot less. From 2 packs a day to 5 cigs a day. And i only vape twice a day for about 30 to 50 puffs.,joy,3,positive,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,155,User expresses satisfaction with vaping reducing smoking.
She needs fired. That is so disgusting.,anger,0,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,50,Expresses strong disapproval and disgust towards the subject.
United we beat you out of plane,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=yJTaGf5zURQ,249,Aggressive language implying conflict and hostility.
He got beat for a mistake the airline made,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=9LhTJDkVXvg,1,Expresses frustration over unfair blame on individual.
New menu item. Curly & stinky fries.,neutral,4,neutral,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,18,"Descriptive comment about a menu item, no emotional tone."
I never knew water would stop a fire !!!:O,surprise,6,neutral,surprise_product_fail,https://www.youtube.com/watch?v=pAqQ_ANAmrk,19,Expresses shock and disbelief about water stopping fire.
Thank you Dr Youn.,joy,3,positive,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,60,Expresses gratitude and appreciation towards Dr. Youn.
"Rul 25: Compensation for Passengers Denied Boarding Involuntarily For passengers traveling in interstate transportation between points within the United States, subject to the EXCEPTIONS in section d) below, UA shall pay compensation to Passengers denied boarding involuntarily from an Oversold Flight at the rate of 200% of the fare to the Passenger’s first Stopover or, if none, Destination, with a maximum of 675 USD if UA offers Alternate Transportation that, at the time the arrangement is made, is planned to arrive at the Passenger’s Destination or first Stopover more than one hour but less than two hours after the planned arrival time of the Passenger’s original flight. If UA offers Alternate Transportation that, at the time the arrangement is made, is planned to arrive at the Passenger’s Destination or first Stopover more than two hours after the planned arrival time of the Passenger’s original flight, UA shall pay compensation to Passengers denied boarding involuntarily from an Oversold Flight at the rate of 400% of the fare to the Passenger’s first Stopover or, if none, Destination with a maximum of 1350 USD.",neutral,4,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=yJTaGf5zURQ,69,This is a factual policy excerpt with no emotional expression.
21:04 that right there is unexplainable. He wants to take the rotten steaks home to feed his family simply because he thinks steaks are too good to waste. If they smell foul from a few feet away how can you justify eating them ?,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,204,"Expresses disgust at eating rotten steaks, questioning justification."
"Now imagine if after the flight took off they ended up needing a doctor for a crew or passenger 🤔""didn't we just kick the only doctor off the plain?""",surprise,6,neutral,anger_brand_crisis,https://www.youtube.com/watch?v=WEw-GjTriIo,83,Irony and hypothetical scenario evoke surprise at the twist.
My dad kind of texts and drives.,neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=O8MQV40pOtk,57,Factual statement without strong emotional tone.
"That is a very nice coat, what kind of coat is that?",joy,3,positive,disgust_food_safety,https://www.youtube.com/watch?v=zBXAJV82744,88,Expresses admiration and curiosity about the coat.
"about 6-7 six year ago, maybe 2016/17 i watch this video (when i was graduate student, at the time i was very very poor).. Now 2024 i watching this again, and now i have better life,, big income and more... thanks thailand inspire me te be a good and great person,...",joy,3,positive,sadness_psa,https://www.youtube.com/watch?v=iVrQqWIs6ZE,49,Reflects on past struggles with gratitude for current success and inspiration.
"Alec: Hey Luke! Look at the window, now back to me, look at the window, now back to me. Sadly, There's a war happening outside! Goddammit Luke help us!",anger,0,negative,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,63,"Frustration and urgency about war, with sarcastic tone."
"If only I could count on consistently getting a full box of fries, not that pinching the bottom of the fry box trick you do where you end up with only about a half box. Your ads past and present always show the fries full and standing tall and proud. Just like in the ads, a good full box of fries is such where you can hardly see any of the white back part of the box.",anger,0,negative,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,2,Complaint about deceptive advertising and inconsistent fry portions.
In case of an emergency an unbreakable glass is one of crash victim’s and first responder’s worst nightmare,fear,2,negative,surprise_product_fail,https://www.youtube.com/watch?v=LMWwImDX3ks,16,Highlights danger and potential harm from unbreakable glass in emergencies.
So Scotty… You’re saying you don’t like it?,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,59,Questioning tone without strong emotional cues.
Is this person a real health inspector? I highly doubt he is,sadness,5,negative,disgust_food_safety,https://www.youtube.com/watch?v=xPGCrRRFWBk,199,Expresses doubt and suspicion about the person's credentials.
I haven't eaten anything from McDonald's for 12 years now. Their food and customer service is absolutely disgusting. 🤢🤮,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,80,Expresses strong disgust towards McDonald's food and service.
I like listening to these Nike commercials before a game and while I work out. Very motivating and inspirational,joy,3,positive,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,33,Expresses enjoyment and motivation from the commercials.
"it's a commercial, I see no controversial stuff I don't get the overreacting by stupid Hollywood types",neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=KxAf8ZJvUPo,33,"Comment dismisses controversy as overreaction, no strong emotion."
Prefer Aussie Hungry Jack than Yankee junkfood.,neutral,4,negative,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,23,"Expresses preference for Australian food over American, with mild disdain."
"This gets me in the perfect mood for spooky fall!! Also so happy for Jenna, she's come such a long way since her Disney days 💗💗",joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,106,Expresses excitement for fall and happiness for Jenna's progress.
That cost what about 9-14 dollars now 😂😂.,joy,3,positive,brand_crisis_negative,https://www.youtube.com/watch?v=kQg2LMmpPn8,144,Laughter emojis indicate amusement at the price.
"My theory is that the woman IS in fact the bio mom, which is why the girl didn't seem afraid of her. The mom had lost custody and had stolen the girl away cause she didn't want to be separated",neutral,4,neutral,fear_public_safety,https://www.youtube.com/watch?v=0ygLvFG9QsA,58,Speculative analysis without emotional expression.
Crazy how this is now 7 years old..,surprise,6,neutral,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,1,Expresses disbelief at the passage of time.
"Kindness is the behavioral quality of being friendly, generous, and considerate. It is marked by acts of goodwill, empathy, and care for others, performed without the expectation of praise or reward.",neutral,4,neutral,sadness_psa,https://www.youtube.com/watch?v=uaWA2GbcnJU,48,"Informational statement about kindness, no emotional expression."
This just doesn’t happen overnight. Health inspectors should be held accountable for allowing this to continue for so long.,anger,0,negative,disgust_food_safety,https://www.youtube.com/watch?v=dhBxrfETXJA,15,Expresses frustration and blame towards health inspectors for negligence.
"Down thread is great ""this is fine they have 3 years to fix it"" ""no big deal he'll work it out"" or this gem ""What people dont get is if that was any other truck window it wouldve shattered into hundreds of peices. But this only cracked like yall dumb for making fun of this"". Does it also do that if you need to get out in an emergency?",neutral,4,negative,surprise_product_fail,https://www.youtube.com/watch?v=udxR5rBq_Vg,141,Mocking defensive fan comments with sarcastic tone about truck window.
The most iconic advertising in internet culture,joy,3,positive,automotive_brand_ad,https://www.youtube.com/watch?v=M7FIvfx5J10,83,Expresses admiration and positive appraisal of advertising.
Didn't even know that there were 110 different violations possible,surprise,6,neutral,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,29,Expresses surprise at learning about 110 violations.
Lol just saw this on tv and decided to look it up...unbelievable 🤣 😂 😄 😅 😆,joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,44,Laughter emojis and 'lol' indicate amusement and joy.
Disgusting,disgust,1,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,11,Explicit expression of disgust.
Wtf is wrong with society,anger,0,negative,fear_public_safety,https://www.youtube.com/watch?v=O8MQV40pOtk,82,Expresses frustration and disbelief about societal issues.
"Also straight talk, here in NC, SOS only and WiFi works. But that’s spectrum",neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,2,"Informational comment about service, no emotional tone."
Do y’all consider carts as bad as vapes?,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=IJlIcK-gbLE,214,Asking a factual question without emotional tone.
Iran 2.0 incoming?,fear,2,negative,anger_customer_service,https://www.youtube.com/watch?v=oZRywTkhwrA,132,"Implies a negative event is about to happen, causing concern."
"That cheese has tons of components found in plastic just so you know, it is engineered to intentionally fxck up your health for back end profiteering by them having shares in the health industry",anger,0,negative,brand_crisis_negative,https://www.youtube.com/watch?v=kQg2LMmpPn8,94,Expresses outrage about health manipulation and corporate greed.
9/11 was an overbooking issue.,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=yJTaGf5zURQ,203,Sarcastic and insensitive comment about a tragic event.
"To anyone who's suffering depression, anxiety, insomnia and other mental health problems, you are not alone. I feel you. You are so brave. You are doing so well. I'm proud of you. I'm sending you a virtual hug ❤ what helped me get out of that dark spiral was journaling and mindfulness from Shift Your Mind by Alexander Brooks. The anxiety that used to control my whole day barely shows up now!",joy,3,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,61,"Supportive message offering hope and encouragement, ending with a positive personal outcome."
I watched this for my school and I cried and I've seen this ad before.,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=iVrQqWIs6ZE,192,"Expresses crying while watching, indicating sadness."
"Man. That's intense. Athletes are so amazing. Just seeing them perform, every time...my body could never do what they do. Just absolutely amazing. Huge respect for all the athletes out there.",joy,3,positive,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,49,"Expresses admiration and respect for athletes, with positive awe."
"""Refused to leave voluntarily ... "" That's a sentence out of a parallel universe.",surprise,6,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,60,Expresses disbelief at the absurdity of the statement.
not on Kendall that's on Pepsi she was just collecting the check,neutral,4,neutral,disgust_brand_backlash,https://www.youtube.com/watch?v=MGxpkIK2lVs,88,"Comment is factual, defending Kendall Jenner without strong emotion."
"Bullet proof 0%, cringe 100%",disgust,1,negative,surprise_product_fail,https://www.youtube.com/watch?v=udxR5rBq_Vg,127,Expresses strong dislike and cringe towards the content.
This actually made me feel bad for grimace he was innocent,sadness,5,negative,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,62,Expresses sympathy and sadness for Grimace's innocence.
damn 0:17 he sounds genuinely terrified for his life,fear,2,negative,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,48,Comment describes genuine terror in the video.
this feels cool but somewhat terrifying at the same time because this already looks cool but imagine what technology could do in like 10 years from now?,surprise,6,positive,tech_product_launch,https://www.youtube.com/watch?v=Btf4mN37OsU,59,"Mixed awe and fear about future tech, but overall excitement dominates."
